"player","age","nationality","position","team","top5","minutes_90s","Spinta","Costruttore","Interventista","Lanci_Lunghi","Falloso"
"Bernardo Vital",22,"pt POR","DF","Estoril","False",28.3,-0.885265745118926,-0.0384267336310704,-0.111939013106735,-0.0766751083596103,0.877903255962912
"Steven Vitória",36,"ca CAN","DF","Chaves","False",15,-0.907526706772488,-1.01599966219042,-1.22991726244383,0.0319746996516848,0.437972213045017
"Wendell",30,"br BRA","DF","Porto","False",23.3,1.66359121299198,1.43090679501484,-0.240073919446354,-0.268167416580372,-0.0391929040392159
"Weverson",23,"br BRA","DF","Arouca","False",22.2,0.794087211499352,-0.148619392286011,0.678562611802455,-0.681900268968519,-0.574013774862544
"Nermin Zolotić",30,"ba BIH","DF","Casa Pia","False",29.7,-0.742696062580418,-0.13157673987317,0.162411268494241,-0.449429484160062,-0.447443408926247
"Davide Adorni",30,"it ITA","DF","Brescia","False",21.5,-0.877790352773912,-0.480578236594288,-0.438726041522899,0.163964695330354,1.02224197337664
"Giorgio Altare",24,"it ITA","DF","Venezia","False",25.1,-0.668109207279513,0.333127895068794,0.388991458543561,0.771669547226198,1.68000414727376
"Matteo Angeli",20,"it ITA","DF","Cittadella","False",13.3,-0.82343372121064,-0.930480686146712,-0.217441455770211,0.131294371743641,1.90545545634583
"Valentin Antov",22,"bg BUL","DF","Cremonese","False",29.3,-0.319869507897854,0.934151503532362,-0.496758689088137,-0.00712108156798393,0.573939639606528
"Davide Balestrero",27,"it ITA","DF,MF","FeralpiSalò","False",27.9,0.215727007891851,-1.00872189927488,-0.1951884078842,-0.803364329737803,1.91217472541041
"Federico Barba",29,"it ITA","DF","Como","False",29,-0.74867402839846,-0.609390676988906,-1.23588941967464,-1.04452566994475,0.832205774569501
"Tommaso Barbieri",20,"it ITA","DF","Pisa","False",22.9,1.3458919937291,0.065732727815995,-0.0619103203331717,-0.734064594467716,1.01383427721062
"Antonio Barreca",28,"it ITA","DF,FW","Sampdoria","False",14.4,0.682965563455126,-0.960396799007715,-0.602273827200337,-0.701231040909856,-0.653401002074173
"Giuseppe Bellusci",33,"it ITA","DF","Ascoli","False",28.8,-0.594796739101564,-0.276913326291456,-0.47716708412809,1.89853110963413,1.46333063962863
"Federico Bergonzi",22,"it ITA","DF","FeralpiSalò","False",30,0.0101914142193359,0.018742747030934,-0.936679947040482,-0.636288366244445,-0.412826864165653
"Pietro Beruatto",24,"it ITA","DF","Pisa","False",23.9,0.819363317577099,0.51389461314836,-0.472475993737935,-0.777684203056152,-0.551760831655268
"Matteo Bianchetti",30,"it ITA","DF","Cremonese","False",30.5,-0.508021385642986,0.75766565120733,-0.780675728634368,0.573013332034051,1.12969036245905
"Alessandro Bianconi",24,"it ITA","DF","Calcio Lecco 1912","False",21.3,-0.885138650172004,-1.44176487181767,-0.865911897869107,-0.686294991293951,0.243289548225662
"Eric Botteghin",35,"br BRA","DF","Ascoli","False",23.2,-0.769898944768086,-0.465984182866885,0.131990881060484,0.188062790851234,0.311448541932088
"Nicolò Brighenti",33,"it ITA","DF","Catanzaro","False",28.5,-1.03527137191921,-0.2013674911336,-0.59580346395984,-0.728267453197184,1.15437221561323
"Andrea Cagnano",25,"it ITA","DF","Südtirol","False",15.1,-0.0896355841817373,-0.347111961641483,0.8852955191045,-0.209409545559494,0.943898106749926
"Arturo Calabresi",27,"it ITA","DF","Pisa","False",16,0.112446509317187,0.010191330033224,0.598565781492675,-0.570956737592521,2.23080936626588
"Antonio Candela",23,"it ITA","DF","Venezia","False",33.1,1.43895040229475,0.570213052327709,-0.727601519131385,-0.752082469556941,-0.288776612583795
"Simone Canestrelli",22,"it ITA","DF","Pisa","False",34.9,-0.896271863478454,0.200302608268757,-0.765543445883954,-0.154774842854485,1.3135487624452
"Alessandro Caporale",27,"it ITA","DF","Calcio Lecco 1912","False",29.2,0.21441247938373,0.270518401043439,-0.887566775338412,1.39633901908897,-0.362444593650455
"Marco Capuano",31,"it ITA","DF","Ternana","False",25.1,-1.00710716320672,-0.916823505782451,0.227641304566011,-0.95364718432469,-0.281848432053461
"Antonio Caracciolo",33,"it ITA","DF","Pisa","False",21.7,-0.982279191717073,-0.276923022559561,0.484182524057541,-0.901750918721351,1.33198784202584
"Lorenzo Carissoni",26,"it ITA","DF","Cittadella","False",30.5,1.15634714530435,0.658350889173548,0.988792500542192,1.61992553091703,0.690209586477916
"Tiago Casasola",27,"ar ARG","DF,FW","Ternana","False",31.9,1.46211382140048,0.0262359559789749,1.11787603014957,0.681490754258762,-1.37943391773384
"Cristian Cauz",26,"it ITA","DF","Modena","False",16.6,-0.831831178352845,-0.594531445708361,-0.397025248730288,-0.73340787472983,0.600694524203875
"Pietro Ceccaroni",27,"it ITA","DF","Palermo","False",27.9,-0.380639674775231,0.508119987949541,-0.992504577061226,-0.235955850094452,0.0243597691074201
"Vedran Celjak",31,"hr CRO","DF","Calcio Lecco 1912","False",26.8,-0.881323018064539,-0.827436070590787,-0.766964393806244,-0.313570211998109,0.229738065880676
"Luca Ceppitelli",33,"it ITA","DF","FeralpiSalò","False",28.9,-0.917750731725423,-1.37930803854354,-0.279493951490851,-0.709454637627891,0.941030505227504
"Alessandro Circati",19,"au AUS","DF","Parma","False",28.1,-0.913998320381119,-1.02671472877339,-0.970484247006957,-1.36401098428489,0.67095799283895
"Andrea Cistana",26,"it ITA","DF","Brescia","False",21.7,-0.697392667665807,0.82619151352175,-0.695648193412741,1.13639017891993,1.31861911151968
"Matteo Cotali",26,"it ITA","DF","Modena","False",18.6,0.322880363459073,-0.817409424521524,0.0500670683981682,-1.67140498658368,1.67592345809678
"Woyo Coulibaly",24,"fr FRA","DF","Parma","False",20.9,0.345258272234377,-0.190575988447555,-0.551594873291236,-1.53596968864047,0.184125647160651
"Marco Curto",24,"it ITA","DF","Como","False",22.1,-0.121477878496806,0.296914622491001,-0.419004483849099,-0.0152199143070121,2.00539831762485
"Tommaso D'Orazio",33,"it ITA","DF","Cosenza","False",19,0.481314242581916,-0.0152689729459112,0.24468286757191,0.146357674587683,0.208542045154151
"Simone Davì",23,"it ITA","DF","Südtirol","False",29.2,0.484940413177788,-0.570310487421234,-1.03261670162632,-0.973152248416648,0.962544222435305
"Enrico Del Prato",23,"it ITA","DF","Parma","False",32.8,-0.165219205945626,0.474554066853789,-0.977170594415049,-0.3280515070885,-0.914678779824394
"Fabio Depaoli",26,"it ITA","DF,MF","Sampdoria","False",26.4,1.12289012102916,-0.478486154011979,-0.501666832722923,-0.250792218656294,1.75613594303137
"Valerio Di Cesare",40,"it ITA","DF","Bari","False",26.6,-0.782977159907176,-1.71469723927975,-1.26584433771166,-1.71745169770812,1.22763908025991
"Gianluca Di Chiara",29,"it ITA","DF","Parma","False",18.2,0.807405680280282,1.51327958802595,-0.543145008336166,1.35520887902353,-1.51237224087628
"Lorenzo Dickmann",26,"it ITA","DF","Brescia","False",35.3,0.864703289536708,0.127155246570751,0.203017425483042,-0.266026548259347,-0.681866276799565
"Emile Dorval",22,"fr FRA","DF","Bari","False",30.9,0.961045383761036,-0.041342906256455,-0.518716456508278,-0.856241197556072,-0.707498099411301
"Salvatore Elia",24,"it ITA","DF","Spezia","False",24.1,1.64433588814687,-0.16000775059053,0.969039455576163,0.0566139895308836,-0.161022835723161
"Tomás Esteves",21,"pt POR","DF,MF","Pisa","False",24.7,0.853464567816792,0.627338536233761,-0.719132669559208,-0.92976596064266,-0.600366113033557
"Marcello Falzerano",32,"it ITA","DF,MF","Ascoli","False",26.3,1.5852369108335,-0.165961403997029,0.0407907110169976,0.00102716448243775,0.234452831347482
"Costantino Favasuli",19,"it ITA","DF,MF","Ternana","False",12.5,0.941778242485906,-0.740373656746963,1.49425239840959,-1.50807382832359,2.06383409308117
"Mattia Felici",22,"it ITA","DF,FW","FeralpiSalò","False",29.5,2.18207868498034,-0.508138478052358,-0.929839884823032,-1.00588686111075,-0.737257101943023
"Riccardo Fiamozzi",30,"it ITA","DF,MF","Reggiana","False",23,0.883080476752833,-0.392695254257381,-1.31975113409523,-0.452164652445903,-1.36643100967469
"Alessandro Fontanarosa",20,"it ITA","DF","Cosenza","False",11.9,-0.417600786174348,0.264445585834815,0.417972837734401,0.34115042768788,1.44700825790917
"Domenico Frare",27,"it ITA","DF","Cittadella","False",16.2,-0.895765143295682,-0.887711769304273,-0.435913082140517,-0.353250759285444,0.171674575804241
"Paolo Ghiglione",26,"it ITA","DF","Cremonese","False",10.3,2.4544160543139,0.908646024787672,-0.235112832994948,0.82806239099182,-2.0257928327476
"Daniele Ghilardi",20,"it ITA","DF","Sampdoria","False",35.4,-0.919080348577059,-0.609311118426939,-0.318891417853186,-0.111811674977341,1.30777175598135
"Simone Giordano",21,"it ITA","DF,MF","Sampdoria","False",21.3,0.295805184526298,-0.526775447961049,-0.834851900837691,-0.614180049173258,-0.338293338933368
"Andrea Giorgini",21,"it ITA","DF","Südtirol","False",29.4,-0.396539105922239,-0.0512161845473541,-0.616511234716805,0.769036591070488,0.214596723901908
"Facundo González",20,"uy URU","DF","Sampdoria","False",25.7,-0.53769342965258,-0.489378644466079,-0.445622553379912,-0.154969462843495,0.5927490396541
"Jay Idzes",23,"id IDN","DF","Venezia","False",23.3,-0.695098428061086,0.105132363380118,-0.266503388215117,-0.50157334356403,0.561182990804087
"Nicholas Ioannou",27,"cy CYP","DF","Como","False",17.3,1.19593589141229,0.591891473058542,-0.322726639544693,0.90856942789737,-0.64266517817168
"Alessio Iovine",32,"it ITA","DF","Como","False",17.1,0.971738018961468,0.521190725243138,0.054572643969237,1.08169841060223,0.487700413888218
"Alexander Jallow",25,"se SWE","DF","Brescia","False",20.2,0.469835817465596,-0.675072587015446,-0.6917107894172,-1.05803508041662,-0.225810817478352
"Franco Lepore",37,"it ITA","DF,FW","Calcio Lecco 1912","False",30.7,0.740599870317075,1.19301580494946,-0.0776536238992419,2.80429355016674,-0.765189017815998
"Gaetano Letizia",33,"it ITA","DF,FW","FeralpiSalò","False",16.3,1.33391553037913,1.67776646483632,0.436229375252682,3.31852608962476,-0.871303033153076
"Luka Lochoshvili",25,"ge GEO","DF","Cremonese","False",18.8,-0.702599531701233,0.267532066040858,-0.432379622590782,-0.329944144471543,1.4609330522038
"Lorenzo Lucchesi",20,"it ITA","DF","Ternana","False",23.9,-0.259644399373914,-0.80682534760635,-0.16833226630133,0.102741707119186,0.78988068607599
"Fabio Lucioni",35,"it ITA","DF","Palermo","False",23,-0.931808806808724,0.791097898186561,-0.834182600801137,1.47410177582383,0.84680406374509
"Kristoffer Lund",21,"us USA","DF","Palermo","False",27.8,-0.115196798004963,-3.63834015469848,-2.24553689858915,-0.602446265516566,-0.223895631944156
"Massimiliano Mangraviti",25,"it ITA","DF","Brescia","False",23.3,-0.581179610754933,0.141419589802856,-1.20975877293773,1.13710210349727,-0.705906680693939
"Alessandro Marcandalli",20,"it ITA","DF","Reggiana","False",32.4,-0.730248499775235,-0.977883377429083,-1.09266933506806,-1.69404455940169,1.14553769855889
"Bruno Martella",30,"it ITA","DF","FeralpiSalò","False",26.9,0.184633989980355,0.595181059990289,-1.08915796568565,1.38362309258756,-1.03066437095988
"Andrea Masiello",37,"it ITA","DF","Südtirol","False",33.5,-0.845907569488326,0.252624738278675,0.710018612338706,0.575675558083974,0.360849927966127
"Andrea Meroni",26,"it ITA","DF","Cosenza","False",22.2,-0.698676777654041,-0.452989560933383,-0.855485858108499,-0.707206926303892,0.076724836488003
"Nicola Murru",28,"it ITA","DF","Sampdoria","False",19.9,-0.539821947883633,-0.31738143687289,-0.819243043560599,-0.0863161773616937,0.989227240312168
"Ionuț Nedelcearu",27,"ro ROU","DF","Palermo","False",18.4,-1.0893314743369,-0.482261793442521,-1.26858253431417,-0.662671213306201,0.451572378660988
"Stefano Negro",28,"it ITA","DF","Cittadella","False",16.7,-0.874784094571471,-0.687027908859038,-0.194272523458741,0.765253003160462,1.63692321911095
"Dimitris Nikolaou",24,"gr GRE","DF","Spezia","False",32.8,-0.620399916169149,0.0922505210266448,-0.635846636084874,0.402999778335808,0.830791997096198
"Cas Odenthal",22,"nl NED","DF","Como","False",28.3,-1.04569121489007,-0.243388622185238,-0.228433646115729,-0.154941873337091,1.21620564339581
"Yordan Osorio",29,"ve VEN","DF","Parma","False",21.7,-1.00332050717467,-0.711145763910698,-1.61079400035612,-1.13100056254112,0.0718001440410691
"Shady Oukhadda",24,"ma MAR","DF,MF","Modena","False",15.5,1.18444028489478,0.126227316716092,-1.12922180831274,-0.197321851487377,-0.65207355221498
"Andrea Papetti",21,"it ITA","DF","Brescia","False",28.3,-0.395821356594984,-0.574386957527039,-0.0188845694535721,-0.731747381780239,0.445468550175106
"Nicola Pavan",30,"it ITA","DF","Cittadella","False",30,-0.60253375487252,-0.335230212293246,-0.284539229297566,1.09419762665064,0.0535261726211925
"Antonio Pergreffi",35,"it ITA","DF","Modena","False",20.4,-0.835580006480654,-0.996136626380971,-1.04774212771206,-0.544733728399974,0.262314229348183
"Edoardo Pieragnolo",20,"it ITA","DF","Reggiana","False",28.8,1.25525490831612,-0.771117906039961,-0.222975902500575,-0.811705288993424,0.954795521672159
"Alessandro Pilati",23,"it ITA","DF","FeralpiSalò","False",16.6,-0.898518103254641,-1.16193749190115,-0.387088430563589,-0.662791548972592,0.70330966701098
"Fabio Ponsi",22,"it ITA","DF","Modena","False",20.8,0.980304295219998,-0.0206165016195933,0.306916953977511,-0.367292352344791,0.656613715818499
"Raffaele Pucino",32,"it ITA","DF","Bari","False",14.5,0.278494151054061,0.935176132211253,-0.900094691939085,0.745745145098882,-0.680052381273385
"Giacomo Quagliata",23,"it ITA","DF","Cremonese","False",12.8,2.20918276974193,0.648618794576517,-1.6219653830874,-0.294948597524435,-0.854363799373412
"Danilo Quaranta",26,"it ITA","DF","Ascoli","False",21.1,-0.439780055032326,-0.87673393962047,-0.105874473222532,-0.394368339427687,2.21372218106537
"Luca Ravanelli",26,"it ITA","DF","Cremonese","False",24.2,-0.949031532837046,-0.107807617970109,-0.220911886738433,-0.506773336576227,0.52519027232699
"Giacomo Ricci",26,"it ITA","DF","Bari","False",28.6,0.979505599323889,0.695365903961906,0.3384382795687,0.144465099302072,0.381409992420654
"Alessandro Riccio",21,"it ITA","DF","Modena","False",17.7,-0.395262711580556,-1.00048140386423,-0.324857868375049,-0.433790895216179,1.07355133777012
"Paolo Rozzio",31,"it ITA","DF","Reggiana","False",23.6,-1.10122532828465,-0.974002336479449,-1.25373525375046,-1.52309179438606,0.186941946303584
"Marco Sala",24,"it ITA","DF,MF","Como","False",20.4,0.87790540859161,0.53979958184196,0.647017207275806,-0.308812414474892,-0.581054832835704
"Alessandro Salvi",35,"it ITA","DF","Cittadella","False",26.9,-0.0994567453653931,0.112253096923574,0.671624647388314,1.18178824004357,1.09936267408791
"Mario Sampirisi",30,"it ITA","DF","Reggiana","False",23.6,-0.209676164984867,0.11366348647166,-1.16301974593146,-0.0286155518331054,-0.270018851461906
"Stefano Scognamillo",29,"it ITA","DF","Catanzaro","False",33.5,-0.780403089102319,-0.0721398870363197,-0.328393807693542,-0.785548651487279,1.66597095676718
"Leonardo Sernicola",26,"it ITA","DF","Cremonese","False",30.5,2.14802115892632,0.334694201162981,-1.3204250958772,-0.431450622565259,-0.63917506646905
"Mario Šitum",31,"hr CRO","DF","Catanzaro","False",22.4,0.890536485454139,0.00227211158523856,-1.13491900217398,-0.672797863925293,-0.865148271165808
"Petar Stojanović",27,"si SVN","DF,FW","Sampdoria","False",20.4,0.620320458978172,0.553370509795344,0.710812350681242,0.584806317092407,0.23730933368639
"Marin Šverko",25,"hr CRO","DF","Venezia","False",27.5,-0.708889924051268,0.706849833276724,-0.497598906084169,0.0694905091250419,0.794803393582612
"Przemysław Szymiński",29,"pl POL","DF","Reggiana","False",13.3,-0.884647431936735,-0.104665907222074,-1.18781758056697,-0.742744469997014,-0.13070133382967
"Michael Venturi",24,"it ITA","DF","Cosenza","False",28.4,-0.673197836527034,-0.307611042100165,-0.149410129874047,-0.129619144314999,2.84096058475079
"Davide Veroli",20,"it ITA","DF","Catanzaro","False",23.4,-0.309142228515725,-0.12204621451163,-1.36948261978585,-1.14973625552429,0.000724331339454501
"Francesco Vicari",28,"it ITA","DF","Bari","False",36.9,-1.03598695791266,-0.417743019421958,-0.621244105335471,0.679945144871485,0.355049028999263
"Francesco Zampano",29,"it ITA","DF","Venezia","False",27.9,1.18974399201779,-0.349280803081841,-0.197351895774707,-0.326820697462883,0.169567291154675
"Luca Zanimacchia",25,"it ITA","DF","Cremonese","False",26.1,2.50598813517504,0.24796657976261,-0.418641248828109,-0.48099262161381,-1.69915948758358
"Giovanni Zaro",29,"it ITA","DF","Modena","False",36.6,-0.611524754529052,0.171596594973129,0.0429927579283719,1.07173765572933,0.493320476405756
"Bart Nieuwkoop",27,"nl NED","DF","Union SG/Feyenoord","False",11.5,0.904808539279017,0.681362554524726,0.958659225075127,-0.775224122614752,0.144655765668729
"Vasco Fernandes",36,"pt POR","DF","Casa Pia/Chaves","False",26.8,-0.743007099480326,-0.74875169644101,-0.346131722955764,-0.578824090842796,0.480452165236052
"Valerio Mantovani",27,"it ITA","DF","Ascoli/Ternana","False",26.8,-0.433722271468267,-0.0832358586941772,-0.613939344457208,0.862607212174181,0.778824003962702
"Aleš Matějů",27,"cz CZE","DF","Spezia/Palermo","False",31.6,0.0858288915180257,-0.021425522128789,-0.0949536123071855,-0.810251057925087,1.02882224898801
"Kyle McFadzean",36,"sct SCO","DF","Blackburn/Coventry City","False",24.3,-0.88695833677526,-0.549403709955743,-0.836550934789368,0.222489925608771,0.61054174387446
"Josh Tymon",24,"eng ENG","DF","Stoke City/Swansea City","False",37.7,0.840709718183889,0.227740468720987,-0.265870155566441,-0.898521175387318,-0.323787149524965
"Alessio Castro-Montes",26,"be BEL","DF","Gent/Union SG","False",21.5,1.35139144494369,0.964118593167322,1.67774429542088,0.541524010304008,-0.379973249053927
"Niccolò Corrado",23,"it ITA","DF","Modena/Ternana","False",24.9,1.26295462811623,-0.467175165956389,-0.623578848802799,-0.0445074227105856,-2.24251842910266
"Cody Drameh",21,"eng ENG","DF","Leeds United/Birmingham City","False",25.3,0.53639098242879,-0.165294229505813,1.51873580023707,-0.537185601172503,-1.78171400137603
"Luca Vignali",27,"it ITA","DF,MF","Como/Spezia","False",11.4,0.598473042595377,-0.29192369739106,-0.304898166851923,0.123012582465129,2.17496394876073
"Luke Ayling",31,"eng ENG","DF","Leeds United/Middlesbrough","False",26.5,1.52971252141246,0.945307979117237,1.21047605417394,-0.0293947555779965,-0.846948873498452
"Michele Camporese",31,"it ITA","DF","Cosenza/FeralpiSalò","False",20.5,-0.946820896184599,-0.844957931735019,-1.5623578224655,-0.966272372394305,-0.550010176729213
"Davide Guglielmotti",29,"it ITA","DF","Reggiana/Calcio Lecco 1912","False",11.1,0.847745333677454,-1.26361311007172,0.327689127841605,-0.997268188419258,2.42739828117833
"Gianluca Frabotta",24,"it ITA","DF","Bari/Cosenza","False",17.5,1.28762119325433,0.770237700327282,-0.333742784959224,0.486135188342084,0.559119425040842
"Lynden Gooch",27,"us USA","DF,FW","Stoke City/Sunderland","False",19.1,1.37868526301181,0.645860989920086,0.708814525368517,0.873768454290782,-0.540587589977102
"Salim Diakité",23,"ml MLI","DF","Ternana/Palermo","False",32.6,0.157054301504776,0.136928994030558,-0.427576539169108,-0.657902871542878,1.40347494471317
"Owen Wijndal",23,"nl NED","DF","Antwerp/Ajax","False",17.6,0.696366181104211,1.76990093945359,0.763370060511084,-0.204582054726474,-0.430764443398151
"Otavio Ataide",21,"br BRA","DF","Famalicão/Porto","False",27.4,-0.676254501395365,0.738880029137275,0.221431598315516,1.10690038581516,0.867004082003771
