player,age,nationality,position,team,games,minutes_90s,goals,assists,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,xg_per90,xg_assist_per90,npxg_per90,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,G-xg,npG-npxg,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_short,passes_pct_short,passes_medium,passes_pct_medium,passes_long,passes_pct_long,pass_xa,A-xa,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,passes_offsides,passes_blocked,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,blocks,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won_pct,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Valerio Crespi,18,it ITA,"FW,MF",Cosenza,20.0,3.4,1.0,0.0,0.0,1.0,0.0,1.8,1.8,0.2,2.0,4.0,3.0,16.0,0.29,0.0,0.51,0.07,0.51,18.8,4.65,0.87,0.06,0.33,16.8,0.0,0.11,-0.8,-0.8,24.0,37.0,64.9,309.0,87.0,21.0,76.2,7.0,85.7,2.0,0.0,0.4,-0.2,2.0,2.0,2.0,1.0,32.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,85.0,2.0,5.0,35.0,46.0,17.0,85.0,7.0,28.6,71.4,48.0,281.0,77.0,4.0,1.0,13.0,4.0,60.0,13.0,8.0,4.0,0.0,0.0,0.0,10.0,8.0,21.0,27.6
Patrick Cutrone,25,it ITA,FW,Como,32.0,27.4,14.0,4.0,1.0,4.0,0.0,12.9,12.1,3.3,15.4,52.0,54.0,268.0,0.51,0.15,0.47,0.12,0.44,42.5,3.87,1.64,0.13,0.31,15.7,0.0,0.12,1.1,1.9,500.0,739.0,67.7,7093.0,1319.0,399.0,76.4,207.0,67.1,52.0,50.0,2.7,0.7,33.0,31.0,25.0,7.0,696.0,39.0,0.0,2.0,2.0,58.0,3.0,0.0,0.0,0.0,4.0,24.0,2.85,67.0,0.0,2.0,7.0,2.0,0.0,10.0,5.0,4.0,5.0,1.0,3.0,12.0,25.0,11.0,10.0,23.0,0.0,1065.0,22.0,66.0,424.0,585.0,160.0,1064.0,45.0,31.1,64.4,682.0,3514.0,1389.0,24.0,29.0,85.0,32.0,823.0,41.0,28.0,20.0,1.0,0.0,0.0,85.0,49.0,61.0,44.5
Christian D'Urso,26,it ITA,FW,Cosenza,3.0,1.6,0.0,1.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,5.0,4.0,12.0,0.0,0.63,0.19,0.11,0.19,0.0,1.9,0.0,0.0,0.0,14.9,0.0,0.1,-0.3,-0.3,44.0,57.0,77.2,769.0,173.0,26.0,96.2,17.0,82.4,7.0,71.4,0.2,0.8,2.0,1.0,2.0,2.0,55.0,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,3.8,5.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,1.0,0.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,77.0,0.0,9.0,28.0,41.0,9.0,77.0,3.0,33.3,33.3,47.0,370.0,170.0,5.0,1.0,4.0,6.0,53.0,1.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0
Manuel De Luca,25,it ITA,FW,Sampdoria,32.0,21.8,10.0,5.0,2.0,2.0,0.0,11.6,10.0,2.2,12.2,20.0,22.0,163.0,0.46,0.23,0.53,0.1,0.46,43.6,2.53,1.1,0.15,0.33,13.3,0.0,0.18,-1.6,-2.0,289.0,445.0,64.9,3561.0,538.0,268.0,75.0,99.0,56.6,18.0,55.6,2.5,2.8,21.0,14.0,6.0,0.0,428.0,14.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,3.0,17.0,2.39,38.0,0.0,3.0,6.0,4.0,1.0,18.0,11.0,4.0,10.0,4.0,8.0,17.0,47.1,6.0,0.0,16.0,0.0,651.0,21.0,46.0,288.0,321.0,107.0,649.0,19.0,31.6,57.9,362.0,1349.0,509.0,12.0,12.0,46.0,24.0,531.0,33.0,40.0,14.0,0.0,0.0,0.0,44.0,46.0,90.0,33.8
Federico Di Francesco,29,it ITA,"FW,MF",Palermo,33.0,25.8,5.0,2.0,0.0,4.0,0.0,5.3,5.3,1.8,7.1,89.0,105.0,222.0,0.19,0.08,0.21,0.07,0.21,47.1,1.98,0.93,0.1,0.21,16.1,0.0,0.1,-0.3,-0.3,555.0,815.0,68.1,8866.0,2653.0,351.0,82.1,304.0,69.1,98.0,38.8,3.3,0.2,22.0,57.0,44.0,15.0,774.0,37.0,12.0,2.0,4.0,94.0,10.0,12.0,3.0,3.0,4.0,31.0,2.91,55.0,3.0,6.0,4.0,7.0,0.0,28.0,19.0,15.0,9.0,4.0,11.0,25.0,44.0,20.0,13.0,28.0,0.0,1100.0,24.0,157.0,392.0,565.0,98.0,1100.0,62.0,33.9,59.7,684.0,4367.0,2135.0,55.0,23.0,56.0,25.0,789.0,35.0,41.0,7.0,0.0,0.0,1.0,99.0,9.0,12.0,42.9
Giuseppe Di Serio,22,it ITA,FW,Spezia,10.0,6.9,3.0,1.0,0.0,2.0,0.0,1.2,1.2,0.8,2.0,8.0,6.0,43.0,0.43,0.14,0.18,0.11,0.18,44.4,2.6,1.16,0.17,0.38,15.7,0.0,0.07,1.8,1.8,75.0,100.0,75.0,997.0,142.0,63.0,79.4,24.0,87.5,4.0,50.0,0.5,0.2,8.0,7.0,1.0,0.0,95.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.89,11.0,0.0,1.0,3.0,5.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,2.0,100.0,7.0,2.0,6.0,0.0,181.0,8.0,11.0,62.0,111.0,25.0,181.0,14.0,35.7,42.9,109.0,577.0,212.0,10.0,3.0,21.0,15.0,134.0,20.0,14.0,2.0,0.0,0.0,0.0,17.0,20.0,31.0,39.2
Davide Diaw,31,it ITA,"FW,MF",Bari,12.0,6.5,2.0,0.0,1.0,2.0,0.0,2.8,2.0,0.3,2.3,9.0,6.0,34.0,0.31,0.0,0.43,0.04,0.31,22.7,3.38,0.77,0.09,0.4,15.0,0.0,0.09,-0.8,0.0,51.0,91.0,56.0,705.0,100.0,50.0,62.0,20.0,55.0,7.0,57.1,0.2,-0.3,2.0,2.0,3.0,0.0,82.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,0.0,2.0,0.0,5.0,0.0,5.0,4.0,2.0,1.0,2.0,1.0,4.0,25.0,10.0,1.0,4.0,0.0,181.0,4.0,8.0,76.0,100.0,38.0,180.0,13.0,30.8,46.2,98.0,541.0,232.0,8.0,7.0,20.0,4.0,129.0,19.0,16.0,2.0,1.0,0.0,0.0,12.0,23.0,12.0,65.7
Muhamed Djamanca,25,gw GNB,"FW,MF",Reggiana,25.0,6.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.4,1.4,29.0,10.0,57.0,0.0,0.15,0.15,0.06,0.15,15.4,1.99,0.31,0.0,0.0,14.3,0.0,0.08,-1.0,-1.0,101.0,138.0,73.2,1334.0,267.0,66.0,81.8,41.0,78.0,10.0,50.0,0.6,0.6,3.0,5.0,4.0,2.0,129.0,8.0,0.0,1.0,0.0,13.0,5.0,0.0,0.0,0.0,1.0,6.0,1.99,8.0,0.0,2.0,2.0,1.0,0.0,6.0,4.0,3.0,2.0,1.0,3.0,7.0,42.9,8.0,1.0,0.0,0.0,230.0,1.0,23.0,94.0,119.0,26.0,230.0,28.0,42.9,46.4,158.0,1272.0,585.0,13.0,11.0,24.0,14.0,164.0,19.0,11.0,1.0,0.0,0.0,0.0,28.0,9.0,23.0,28.1
Alfredo Donnarumma,32,it ITA,FW,Catanzaro,20.0,6.4,2.0,1.0,1.0,0.0,0.0,3.6,2.9,0.6,3.5,9.0,14.0,32.0,0.31,0.16,0.56,0.1,0.44,37.5,2.48,0.93,0.06,0.17,13.0,0.0,0.18,-1.6,-1.9,95.0,126.0,75.4,1279.0,220.0,72.0,79.2,38.0,86.8,3.0,33.3,0.5,0.4,5.0,8.0,4.0,0.0,112.0,13.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.48,8.0,0.0,4.0,3.0,1.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,7.0,28.6,2.0,3.0,2.0,0.0,181.0,2.0,6.0,83.0,93.0,28.0,180.0,10.0,70.0,30.0,98.0,527.0,201.0,6.0,5.0,12.0,5.0,139.0,7.0,12.0,4.0,1.0,0.0,0.0,12.0,11.0,15.0,42.3
Edgaras Dubickas,25,lt LTU,FW,FeralpiSalò,14.0,7.3,4.0,0.0,0.0,0.0,0.0,2.3,2.3,0.8,3.1,6.0,11.0,42.0,0.55,0.0,0.32,0.11,0.32,45.5,1.51,0.69,0.36,0.8,10.5,0.0,0.21,1.7,1.7,125.0,195.0,64.1,1616.0,336.0,113.0,69.0,47.0,76.6,7.0,28.6,0.7,-0.8,8.0,8.0,2.0,0.0,184.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,2.75,15.0,0.0,2.0,1.0,2.0,0.0,6.0,4.0,1.0,5.0,0.0,3.0,5.0,60.0,6.0,6.0,7.0,0.0,280.0,8.0,36.0,136.0,111.0,28.0,280.0,21.0,42.9,52.4,119.0,559.0,223.0,2.0,2.0,20.0,7.0,186.0,16.0,4.0,1.0,1.0,1.0,0.0,28.0,32.0,33.0,49.2
Dávid Ďuriš,24,sk SVK,"FW,MF",Ascoli,11.0,5.1,2.0,0.0,0.0,0.0,0.0,1.2,1.2,0.1,1.3,6.0,8.0,25.0,0.4,0.0,0.23,0.02,0.23,60.0,1.98,1.19,0.2,0.33,17.5,0.0,0.12,0.8,0.8,61.0,94.0,64.9,762.0,106.0,56.0,69.6,20.0,70.0,3.0,66.7,0.2,-0.1,2.0,3.0,5.0,0.0,91.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,1.38,6.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,5.0,1.0,7.0,0.0,161.0,6.0,15.0,53.0,96.0,18.0,161.0,14.0,21.4,78.6,80.0,309.0,140.0,7.0,1.0,18.0,7.0,108.0,6.0,2.0,2.0,0.0,0.0,0.0,19.0,19.0,33.0,36.5
Francesco Esposito,18,it ITA,FW,Spezia,38.0,19.8,3.0,0.0,0.0,4.0,0.0,5.7,5.4,1.8,7.2,12.0,39.0,114.0,0.15,0.0,0.29,0.09,0.27,26.3,2.87,0.76,0.05,0.2,12.3,1.0,0.09,-2.7,-2.4,261.0,437.0,59.7,3237.0,676.0,254.0,66.5,113.0,57.5,13.0,61.5,1.5,-1.8,24.0,24.0,10.0,1.0,413.0,24.0,0.0,2.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,16.0,2.47,32.0,0.0,2.0,7.0,7.0,1.0,8.0,2.0,0.0,3.0,5.0,3.0,15.0,20.0,13.0,5.0,10.0,0.0,662.0,13.0,32.0,263.0,371.0,127.0,662.0,22.0,31.8,59.1,339.0,1174.0,337.0,12.0,11.0,62.0,33.0,505.0,37.0,44.0,10.0,0.0,0.0,0.0,50.0,85.0,99.0,46.2
Estanis,19,es ESP,FW,Sampdoria,15.0,9.0,3.0,0.0,0.0,4.0,0.0,1.9,1.9,1.8,3.6,34.0,36.0,67.0,0.33,0.0,0.21,0.2,0.21,35.0,2.23,0.78,0.15,0.43,18.2,0.0,0.09,1.1,1.1,224.0,298.0,75.2,4368.0,1085.0,117.0,85.5,101.0,77.2,58.0,67.2,2.0,-1.8,14.0,22.0,15.0,2.0,279.0,19.0,4.0,0.0,7.0,29.0,7.0,7.0,0.0,4.0,0.0,9.0,3.12,20.0,2.0,3.0,2.0,1.0,0.0,8.0,4.0,6.0,1.0,1.0,5.0,14.0,35.7,8.0,2.0,3.0,0.0,407.0,4.0,58.0,183.0,173.0,36.0,407.0,44.0,45.5,43.2,280.0,2214.0,1092.0,21.0,18.0,23.0,14.0,310.0,8.0,22.0,3.0,0.0,0.0,0.0,48.0,1.0,5.0,16.7
Umberto Eusepi,34,it ITA,"FW,MF",Calcio Lecco 1912,12.0,2.1,1.0,0.0,1.0,1.0,0.0,2.4,1.7,0.1,1.7,0.0,4.0,12.0,0.48,0.0,1.14,0.03,0.79,30.0,4.79,1.44,0.1,0.33,13.5,0.0,0.17,-1.4,-0.7,35.0,61.0,57.4,502.0,68.0,35.0,51.4,15.0,80.0,3.0,66.7,0.1,-0.1,1.0,3.0,2.0,0.0,59.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.33,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,90.0,3.0,10.0,35.0,45.0,15.0,89.0,6.0,100.0,0.0,36.0,92.0,18.0,0.0,0.0,8.0,1.0,55.0,6.0,5.0,2.0,0.0,0.0,0.0,9.0,9.0,6.0,60.0
Andrea Favilli,26,it ITA,FW,Ternana,23.0,11.3,1.0,0.0,0.0,3.0,1.0,2.1,2.1,0.6,2.7,11.0,20.0,84.0,0.09,0.0,0.18,0.06,0.18,43.3,2.65,1.15,0.03,0.08,17.9,0.0,0.07,-1.1,-1.1,142.0,242.0,58.7,2339.0,397.0,111.0,63.1,79.0,70.9,24.0,54.2,0.7,-0.6,6.0,14.0,6.0,1.0,224.0,16.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,12.0,1.5,11.0,0.0,1.0,3.0,2.0,0.0,5.0,4.0,1.0,2.0,2.0,3.0,3.0,100.0,6.0,1.0,14.0,0.0,405.0,18.0,40.0,197.0,170.0,42.0,405.0,22.0,22.7,72.7,249.0,956.0,319.0,10.0,4.0,44.0,25.0,312.0,27.0,36.0,10.0,0.0,0.0,0.0,38.0,45.0,49.0,47.9
Alexis Ferrante,28,it ITA,FW,Ternana,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,37.0,9.0,2.0,50.0,2.0,50.0,0.0,0.0,0.1,-0.1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,7.0,3.0,8.0,0.0,0.0,0.0,5.0,48.0,3.0,0.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,100.0
Aldo Florenzi,21,it ITA,"FW,MF",Cosenza,28.0,11.9,0.0,1.0,0.0,8.0,0.0,1.4,1.4,0.5,1.9,20.0,38.0,69.0,0.0,0.08,0.11,0.04,0.11,40.0,1.26,0.5,0.0,0.0,17.8,0.0,0.09,-1.4,-1.4,270.0,370.0,73.0,4336.0,978.0,166.0,81.3,130.0,75.4,41.0,58.5,0.7,0.5,12.0,22.0,10.0,0.0,351.0,18.0,4.0,1.0,3.0,13.0,5.0,9.0,3.0,4.0,1.0,13.0,2.69,17.0,3.0,0.0,4.0,8.0,0.0,28.0,13.0,15.0,10.0,3.0,9.0,26.0,34.6,15.0,7.0,16.0,0.0,518.0,19.0,105.0,239.0,180.0,30.0,518.0,25.0,36.0,44.0,260.0,1561.0,696.0,11.0,6.0,20.0,16.0,319.0,28.0,27.0,1.0,2.0,0.0,0.0,70.0,10.0,25.0,28.6
Alessandro Gabrielloni,29,it ITA,"FW,MF",Como,37.0,21.7,9.0,2.0,0.0,4.0,0.0,8.9,8.9,3.8,12.8,27.0,55.0,140.0,0.42,0.09,0.41,0.18,0.41,31.3,2.96,0.92,0.14,0.45,12.5,0.0,0.14,0.1,0.1,318.0,471.0,67.5,4732.0,1078.0,226.0,78.3,130.0,69.2,35.0,71.4,2.7,-1.8,39.0,31.0,21.0,1.0,462.0,7.0,0.0,4.0,4.0,9.0,1.0,0.0,0.0,0.0,2.0,25.0,3.37,54.0,0.0,3.0,12.0,4.0,0.0,13.0,8.0,4.0,6.0,3.0,6.0,17.0,35.3,19.0,4.0,20.0,0.0,764.0,28.0,67.0,306.0,400.0,127.0,764.0,28.0,32.1,53.6,459.0,1989.0,804.0,18.0,9.0,85.0,24.0,586.0,31.0,52.0,18.0,0.0,0.0,0.0,51.0,73.0,113.0,39.2
Nicholas Gioacchini,23,us USA,"FW,MF",Como,9.0,2.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,4.0,4.0,18.0,0.0,0.0,0.1,0.01,0.1,50.0,0.9,0.45,0.0,0.0,12.0,0.0,0.11,-0.2,-0.2,37.0,61.0,60.7,443.0,83.0,36.0,72.2,14.0,57.1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,66.7,2.0,0.0,1.0,0.0,94.0,2.0,7.0,50.0,38.0,5.0,94.0,6.0,33.3,66.7,62.0,256.0,79.0,3.0,0.0,12.0,7.0,83.0,6.0,5.0,1.0,0.0,0.0,0.0,3.0,11.0,11.0,50.0
Cedric Gondo,26,ci CIV,FW,Reggiana,31.0,23.4,6.0,0.0,1.0,5.0,0.0,6.4,5.6,1.4,7.0,36.0,43.0,127.0,0.26,0.0,0.27,0.06,0.24,44.7,2.0,0.9,0.11,0.24,15.1,0.0,0.12,-0.4,-0.6,295.0,433.0,68.1,4043.0,933.0,228.0,74.1,122.0,68.0,25.0,76.0,1.4,-1.4,16.0,28.0,6.0,2.0,405.0,28.0,0.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,21.0,1.75,28.0,0.0,2.0,4.0,6.0,1.0,21.0,11.0,9.0,9.0,3.0,6.0,11.0,54.5,12.0,5.0,18.0,0.0,728.0,26.0,85.0,342.0,310.0,93.0,727.0,54.0,33.3,61.1,408.0,2259.0,965.0,21.0,12.0,88.0,29.0,504.0,50.0,51.0,17.0,0.0,0.0,0.0,63.0,57.0,90.0,38.8
Christian Gytkjær,33,dk DEN,FW,Venezia,38.0,19.9,11.0,2.0,1.0,1.0,0.0,7.5,6.8,2.8,9.5,14.0,28.0,106.0,0.55,0.1,0.38,0.14,0.34,29.4,2.57,0.75,0.2,0.67,13.6,2.0,0.13,3.5,3.2,254.0,362.0,70.2,3688.0,657.0,204.0,71.1,93.0,75.3,25.0,72.0,2.5,-0.8,21.0,12.0,13.0,0.0,354.0,6.0,0.0,2.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,9.0,2.56,36.0,0.0,2.0,12.0,1.0,0.0,11.0,5.0,2.0,8.0,1.0,5.0,17.0,29.4,12.0,6.0,15.0,0.0,563.0,18.0,40.0,247.0,279.0,84.0,562.0,21.0,33.3,61.9,309.0,1152.0,424.0,6.0,6.0,56.0,20.0,449.0,27.0,34.0,10.0,0.0,0.0,0.0,37.0,53.0,86.0,38.1
Pietro Iemmello,31,it ITA,FW,Catanzaro,35.0,27.9,15.0,5.0,1.0,2.0,0.0,12.4,11.6,3.8,15.4,34.0,81.0,115.0,0.54,0.18,0.44,0.14,0.42,41.8,2.4,1.0,0.21,0.5,14.2,1.0,0.17,2.6,2.4,516.0,671.0,76.9,8169.0,2101.0,342.0,82.2,209.0,81.8,63.0,68.3,3.2,1.2,28.0,49.0,24.0,2.0,619.0,46.0,2.0,5.0,7.0,11.0,1.0,0.0,0.0,0.0,6.0,15.0,2.37,55.0,0.0,3.0,6.0,1.0,1.0,15.0,8.0,4.0,10.0,1.0,3.0,9.0,33.3,10.0,5.0,22.0,1.0,901.0,35.0,103.0,426.0,379.0,110.0,900.0,32.0,18.8,78.1,517.0,2203.0,1013.0,24.0,9.0,50.0,27.0,700.0,16.0,23.0,21.0,0.0,0.0,0.0,45.0,20.0,34.0,37.0
Roberto Inglese,31,it ITA,"FW,MF",Calcio Lecco 1912,14.0,5.5,1.0,0.0,0.0,0.0,0.0,1.4,1.4,0.1,1.5,4.0,13.0,25.0,0.18,0.0,0.25,0.02,0.25,45.5,1.99,0.9,0.09,0.2,12.9,0.0,0.12,-0.4,-0.4,71.0,120.0,59.2,1267.0,311.0,44.0,61.4,47.0,68.1,15.0,66.7,0.1,-0.1,3.0,11.0,3.0,0.0,114.0,5.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,9.0,1.45,4.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,5.0,20.0,7.0,0.0,5.0,0.0,209.0,7.0,26.0,104.0,83.0,16.0,209.0,20.0,45.0,55.0,117.0,649.0,114.0,2.0,0.0,31.0,16.0,144.0,11.0,2.0,4.0,0.0,0.0,0.0,23.0,14.0,15.0,48.3
Roberto Insigne,29,it ITA,"FW,MF",Palermo,24.0,13.2,2.0,4.0,0.0,1.0,0.0,3.2,3.2,4.1,7.3,28.0,90.0,105.0,0.15,0.3,0.24,0.31,0.24,21.2,2.49,0.53,0.06,0.29,19.9,3.0,0.1,-1.2,-1.2,477.0,608.0,78.5,8879.0,2581.0,218.0,90.8,255.0,82.0,108.0,56.5,4.1,-0.1,36.0,52.0,35.0,5.0,559.0,48.0,9.0,6.0,5.0,51.0,9.0,27.0,15.0,4.0,1.0,12.0,4.83,44.0,9.0,4.0,5.0,1.0,1.0,16.0,11.0,6.0,3.0,7.0,10.0,21.0,47.6,8.0,5.0,7.0,0.0,736.0,5.0,65.0,345.0,335.0,39.0,736.0,29.0,62.1,34.5,435.0,2451.0,965.0,18.0,8.0,28.0,11.0,533.0,4.0,9.0,0.0,0.0,0.0,0.0,62.0,3.0,10.0,23.1
Flavio Junior Bianchi,23,it ITA,"FW,MF",Brescia,38.0,24.8,4.0,1.0,0.0,1.0,0.0,5.9,5.9,2.1,8.0,53.0,43.0,144.0,0.16,0.04,0.24,0.09,0.24,25.4,2.71,0.69,0.06,0.24,16.2,0.0,0.09,-1.9,-1.9,383.0,515.0,74.4,5353.0,999.0,274.0,82.5,137.0,75.9,31.0,74.2,1.4,-1.1,25.0,26.0,19.0,5.0,486.0,24.0,2.0,0.0,3.0,20.0,1.0,1.0,0.0,0.0,5.0,21.0,2.78,43.0,0.0,10.0,11.0,4.0,1.0,19.0,13.0,5.0,10.0,4.0,7.0,30.0,23.3,25.0,7.0,18.0,0.0,815.0,16.0,75.0,328.0,425.0,107.0,815.0,71.0,40.8,56.3,501.0,3128.0,1337.0,42.0,27.0,73.0,24.0,566.0,34.0,33.0,12.0,2.0,0.0,0.0,72.0,16.0,26.0,38.1
Yayah Kallon,22,sl SLE,FW,Bari,13.0,7.0,0.0,2.0,0.0,2.0,0.0,0.4,0.4,1.3,1.7,18.0,19.0,48.0,0.0,0.29,0.05,0.19,0.05,8.3,1.72,0.14,0.0,0.0,20.0,0.0,0.03,-0.4,-0.4,155.0,220.0,70.5,2387.0,485.0,105.0,81.9,74.0,77.0,24.0,33.3,0.9,0.7,12.0,10.0,6.0,2.0,207.0,11.0,3.0,0.0,0.0,27.0,0.0,8.0,3.0,4.0,2.0,8.0,3.73,15.0,2.0,4.0,2.0,3.0,0.0,7.0,4.0,3.0,3.0,1.0,5.0,9.0,55.6,8.0,3.0,3.0,0.0,305.0,2.0,22.0,129.0,162.0,15.0,305.0,29.0,51.7,31.0,210.0,1539.0,671.0,19.0,5.0,24.0,7.0,229.0,2.0,18.0,0.0,0.0,0.0,0.0,18.0,3.0,6.0,33.3
Raimonds Krollis,21,lv LVA,"FW,MF",Spezia,9.0,1.4,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,1.0,1.0,16.0,0.0,0.0,0.49,0.09,0.49,16.7,4.15,0.69,0.0,0.0,10.9,0.0,0.12,-0.7,-0.7,31.0,47.0,66.0,335.0,66.0,32.0,75.0,8.0,50.0,1.0,0.0,0.2,-0.1,3.0,1.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.38,2.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,1.0,3.0,1.0,2.0,50.0,3.0,0.0,1.0,0.0,75.0,1.0,4.0,28.0,44.0,15.0,75.0,1.0,100.0,0.0,32.0,229.0,52.0,4.0,1.0,6.0,2.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,75.0
Antonino La Gumina,27,it ITA,FW,Sampdoria,12.0,4.3,2.0,0.0,1.0,5.0,1.0,1.7,0.9,0.0,0.9,2.0,3.0,23.0,0.47,0.0,0.39,0.0,0.21,33.3,2.09,0.7,0.11,0.33,15.4,0.0,0.1,0.3,0.1,60.0,75.0,80.0,891.0,84.0,44.0,81.8,23.0,82.6,3.0,100.0,0.1,0.0,0.0,2.0,0.0,0.0,62.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,2.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,66.7,3.0,1.0,2.0,0.0,108.0,3.0,5.0,54.0,51.0,18.0,107.0,3.0,66.7,33.3,65.0,289.0,71.0,3.0,0.0,9.0,4.0,78.0,7.0,8.0,9.0,0.0,0.0,0.0,10.0,10.0,21.0,32.3
Andrea La Mantia,32,it ITA,FW,FeralpiSalò,37.0,21.3,8.0,0.0,3.0,4.0,0.0,7.4,5.1,1.7,6.8,8.0,43.0,87.0,0.37,0.0,0.35,0.08,0.24,24.5,2.48,0.61,0.09,0.38,12.0,0.0,0.1,0.6,-0.1,304.0,516.0,58.9,4339.0,1002.0,296.0,59.8,131.0,60.3,28.0,82.1,2.1,-1.7,20.0,25.0,13.0,0.0,501.0,15.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,11.0,1.97,30.0,0.0,0.0,8.0,4.0,0.0,7.0,3.0,3.0,2.0,2.0,2.0,5.0,40.0,9.0,1.0,26.0,0.0,685.0,31.0,55.0,324.0,310.0,94.0,682.0,5.0,40.0,60.0,321.0,1073.0,272.0,10.0,2.0,36.0,19.0,568.0,39.0,46.0,16.0,0.0,0.0,0.0,30.0,160.0,103.0,60.8
