player,age,nationality,position,team,games,minutes_90s,goals,assists,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,xg_per90,xg_assist_per90,npxg_per90,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,G-xg,npG-npxg,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_short,passes_pct_short,passes_medium,passes_pct_medium,passes_long,passes_pct_long,pass_xa,A-xa,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,passes_offsides,passes_blocked,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,blocks,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won_pct,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Cher Ndour,19,it ITA,MF,Paris S-G,3.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,92.0,285.0,39.0,15.0,93.3,6.0,83.3,1.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,30.0,0.0,4.0,21.0,6.0,0.0,30.0,1.0,100.0,0.0,25.0,90.0,20.0,0.0,0.0,2.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0
Joseph Nduquidi,18,fr FRA,"MF,DF",Metz,13.0,8.3,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.2,6.0,22.0,4.0,0.0,0.0,0.02,0.01,0.02,25.0,0.48,0.12,0.0,0.0,19.6,0.0,0.04,-0.2,-0.2,173.0,212.0,81.6,3112.0,705.0,95.0,83.2,95.0,83.2,18.0,77.8,0.1,-0.1,2.0,10.0,1.0,0.0,194.0,17.0,4.0,1.0,2.0,0.0,13.0,0.0,0.0,0.0,1.0,1.0,0.36,3.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,6.0,3.0,2.0,1.0,9.0,11.1,11.0,11.0,15.0,1.0,289.0,21.0,82.0,172.0,43.0,7.0,289.0,5.0,20.0,80.0,177.0,1094.0,542.0,12.0,1.0,12.0,4.0,153.0,13.0,13.0,0.0,0.0,0.0,0.0,35.0,6.0,14.0,30.0
Rabby Nzingoula,17,cg CGO,"MF,FW",Strasbourg,6.0,1.5,0.0,1.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,3.0,8.0,6.0,0.0,0.68,0.06,0.07,0.06,100.0,0.68,0.68,0.0,0.0,25.3,0.0,0.09,-0.1,-0.1,27.0,43.0,62.8,417.0,105.0,16.0,62.5,19.0,73.7,3.0,33.3,0.0,0.9,2.0,3.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.03,2.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,4.0,75.0,4.0,5.0,0.0,0.0,68.0,3.0,16.0,31.0,23.0,2.0,68.0,4.0,50.0,50.0,40.0,283.0,125.0,3.0,1.0,3.0,2.0,33.0,6.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,33.3
Jean Onana,23,cm CMR,MF,Marseille,13.0,6.3,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.1,0.9,9.0,32.0,9.0,0.16,0.0,0.13,0.01,0.13,37.5,1.27,0.48,0.13,0.33,24.5,0.0,0.1,0.2,0.2,398.0,458.0,86.9,6747.0,1578.0,178.0,93.3,217.0,91.7,39.0,51.3,0.2,-0.1,2.0,38.0,4.0,0.0,446.0,8.0,8.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,1.59,9.0,0.0,0.0,1.0,0.0,0.0,23.0,14.0,6.0,14.0,3.0,13.0,25.0,52.0,10.0,11.0,11.0,1.0,534.0,17.0,122.0,355.0,61.0,2.0,534.0,6.0,33.3,50.0,410.0,2413.0,1123.0,14.0,0.0,8.0,3.0,391.0,15.0,8.0,0.0,0.0,0.0,0.0,38.0,11.0,6.0,64.7
Azzedine Ounahi,23,ma MAR,MF,Marseille,21.0,13.4,2.0,0.0,0.0,3.0,0.0,1.0,1.0,1.4,2.4,32.0,98.0,70.0,0.15,0.0,0.07,0.11,0.07,25.0,1.19,0.3,0.13,0.5,21.0,0.0,0.06,1.0,1.0,722.0,817.0,88.4,11181.0,3153.0,407.0,90.2,300.0,93.7,50.0,70.0,1.7,-1.4,15.0,81.0,17.0,3.0,799.0,15.0,10.0,3.0,2.0,22.0,3.0,1.0,1.0,0.0,3.0,15.0,3.28,40.0,1.0,0.0,1.0,2.0,0.0,25.0,11.0,9.0,14.0,2.0,11.0,32.0,34.4,6.0,11.0,8.0,0.0,959.0,17.0,142.0,519.0,302.0,23.0,959.0,27.0,29.6,66.7,807.0,4646.0,1963.0,41.0,9.0,21.0,17.0,769.0,15.0,24.0,1.0,0.0,0.0,0.0,66.0,3.0,11.0,21.4
Pablo Pagis,20,fr FRA,MF,Lorient,3.0,1.8,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,5.0,6.0,0.0,0.0,0.07,0.0,0.07,33.3,1.64,0.55,0.0,0.0,25.3,0.0,0.04,-0.1,-0.1,46.0,61.0,75.4,795.0,127.0,23.0,82.6,26.0,76.9,9.0,55.6,0.2,0.0,0.0,2.0,0.0,0.0,58.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.65,0.0,0.0,1.0,0.0,2.0,0.0,10.0,6.0,5.0,4.0,1.0,6.0,10.0,60.0,2.0,3.0,1.0,0.0,89.0,1.0,15.0,45.0,29.0,2.0,89.0,2.0,50.0,50.0,64.0,308.0,105.0,2.0,0.0,5.0,1.0,62.0,4.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,50.0
Julien Ponceau,22,fr FRA,MF,Lorient,32.0,24.9,3.0,2.0,0.0,5.0,0.0,3.3,3.3,2.7,6.0,106.0,154.0,152.0,0.12,0.08,0.13,0.11,0.13,39.4,1.32,0.52,0.09,0.23,19.9,0.0,0.1,-0.3,-0.3,1014.0,1200.0,84.5,15686.0,3946.0,575.0,89.7,424.0,88.9,106.0,65.1,1.9,-0.7,35.0,84.0,30.0,3.0,1126.0,66.0,26.0,2.0,4.0,49.0,16.0,23.0,8.0,15.0,8.0,29.0,3.33,58.0,7.0,7.0,6.0,4.0,1.0,32.0,15.0,12.0,14.0,6.0,9.0,30.0,30.0,22.0,19.0,20.0,0.0,1471.0,30.0,233.0,771.0,499.0,52.0,1471.0,85.0,49.4,44.7,1139.0,8029.0,3775.0,93.0,14.0,47.0,41.0,1058.0,30.0,34.0,5.0,0.0,0.0,0.0,145.0,10.0,28.0,26.3
Sanjin Prcić,29,ba BIH,MF,Strasbourg,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,5.0,0.0,0.0,0.0,0.01,0.23,0.01,0.0,1.02,0.0,0.0,0.0,27.6,0.0,0.01,0.0,0.0,44.0,47.0,93.6,941.0,265.0,16.0,93.8,21.0,95.2,7.0,100.0,0.0,-0.2,3.0,5.0,0.0,0.0,42.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.09,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,54.0,0.0,12.0,33.0,9.0,0.0,54.0,0.0,0.0,0.0,40.0,223.0,84.0,0.0,0.0,1.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Elba Rashani,30,xk KVX,"MF,FW",Clermont Foot,24.0,13.1,2.0,0.0,0.0,4.0,2.0,2.1,2.1,1.2,3.3,19.0,22.0,102.0,0.15,0.0,0.16,0.09,0.16,29.4,1.3,0.38,0.12,0.4,16.8,0.0,0.13,-0.1,-0.1,294.0,392.0,75.0,3753.0,849.0,225.0,84.9,106.0,70.8,17.0,35.3,0.8,-1.2,12.0,16.0,5.0,3.0,382.0,9.0,3.0,1.0,0.0,28.0,3.0,3.0,0.0,0.0,1.0,20.0,2.22,22.0,0.0,1.0,2.0,3.0,1.0,30.0,18.0,4.0,17.0,9.0,11.0,24.0,45.8,17.0,12.0,15.0,0.0,550.0,17.0,93.0,238.0,227.0,42.0,550.0,46.0,37.0,56.5,403.0,2377.0,803.0,16.0,6.0,22.0,22.0,367.0,27.0,29.0,3.0,1.0,0.0,0.0,58.0,24.0,18.0,57.1
Amir Richardson,21,ma MAR,MF,Reims,28.0,15.0,3.0,1.0,0.0,4.0,0.0,1.6,1.6,1.1,2.8,28.0,72.0,40.0,0.2,0.07,0.11,0.08,0.11,47.1,1.13,0.53,0.18,0.38,18.8,0.0,0.1,1.4,1.4,534.0,651.0,82.0,9313.0,1944.0,281.0,83.6,284.0,86.3,65.0,70.8,1.4,-0.1,12.0,51.0,7.0,2.0,635.0,14.0,8.0,3.0,3.0,13.0,5.0,0.0,0.0,0.0,2.0,11.0,1.93,24.0,0.0,0.0,4.0,0.0,1.0,33.0,23.0,12.0,18.0,3.0,10.0,22.0,45.5,26.0,15.0,30.0,0.0,855.0,45.0,166.0,487.0,214.0,20.0,855.0,26.0,30.8,69.2,593.0,3703.0,1511.0,28.0,3.0,23.0,21.0,563.0,30.0,22.0,0.0,0.0,0.0,0.0,86.0,17.0,11.0,60.7
Fabian Rieder,21,ch SUI,MF,Rennes,15.0,4.1,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.6,0.9,10.0,41.0,18.0,0.25,0.0,0.07,0.14,0.07,40.0,1.23,0.49,0.2,0.5,23.7,2.0,0.06,0.7,0.7,169.0,212.0,79.7,3101.0,976.0,76.0,82.9,97.0,86.6,29.0,55.2,0.3,-0.6,4.0,25.0,6.0,1.0,196.0,14.0,9.0,0.0,3.0,9.0,1.0,4.0,3.0,0.0,2.0,4.0,3.21,11.0,2.0,0.0,0.0,0.0,0.0,13.0,7.0,2.0,9.0,2.0,6.0,11.0,54.5,3.0,5.0,2.0,0.0,255.0,6.0,25.0,159.0,76.0,7.0,255.0,5.0,40.0,60.0,191.0,989.0,396.0,6.0,1.0,8.0,3.0,172.0,10.0,6.0,0.0,0.0,0.0,0.0,24.0,6.0,3.0,66.7
Valentin Rongier,28,fr FRA,MF,Marseille,10.0,9.5,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.8,1.4,19.0,73.0,10.0,0.0,0.0,0.06,0.09,0.06,30.0,1.06,0.32,0.0,0.0,19.7,0.0,0.06,-0.6,-0.6,504.0,577.0,87.3,9308.0,2852.0,209.0,85.2,285.0,93.7,62.0,69.4,1.2,-0.8,9.0,72.0,10.0,1.0,557.0,19.0,17.0,8.0,7.0,3.0,2.0,0.0,0.0,0.0,1.0,6.0,2.96,25.0,0.0,2.0,0.0,0.0,1.0,23.0,12.0,9.0,12.0,2.0,14.0,26.0,53.8,16.0,15.0,18.0,0.0,685.0,27.0,135.0,413.0,143.0,10.0,685.0,10.0,50.0,50.0,511.0,2879.0,1333.0,14.0,1.0,14.0,8.0,465.0,13.0,6.0,0.0,0.0,0.0,0.0,55.0,9.0,6.0,60.0
Pablo Rosario,26,nl NED,"MF,DF",Nice,30.0,22.3,0.0,0.0,0.0,4.0,0.0,1.2,1.2,1.4,2.6,20.0,93.0,27.0,0.0,0.0,0.05,0.06,0.05,12.5,0.72,0.09,0.0,0.0,13.1,0.0,0.08,-1.2,-1.2,1056.0,1187.0,89.0,17440.0,5722.0,524.0,91.2,534.0,92.9,80.0,65.0,1.5,-1.4,17.0,81.0,14.0,3.0,1103.0,81.0,32.0,5.0,0.0,6.0,49.0,0.0,0.0,0.0,3.0,15.0,1.75,34.0,1.0,0.0,1.0,2.0,1.0,36.0,25.0,15.0,16.0,5.0,23.0,34.0,67.6,27.0,29.0,39.0,0.0,1398.0,80.0,425.0,814.0,164.0,22.0,1398.0,20.0,55.0,40.0,1031.0,4765.0,2214.0,19.0,2.0,26.0,15.0,987.0,18.0,19.0,1.0,1.0,1.0,0.0,92.0,35.0,22.0,61.4
Fabián Ruiz Peña,27,es ESP,MF,Paris S-G,21.0,13.3,1.0,3.0,0.0,3.0,0.0,2.0,2.0,1.2,3.1,16.0,78.0,40.0,0.08,0.23,0.15,0.09,0.15,31.6,1.43,0.45,0.05,0.17,21.7,0.0,0.1,-1.0,-1.0,778.0,872.0,89.2,13193.0,2887.0,378.0,91.8,386.0,91.2,70.0,77.1,1.5,1.8,18.0,53.0,17.0,2.0,843.0,29.0,21.0,0.0,4.0,11.0,1.0,2.0,2.0,0.0,0.0,12.0,3.01,32.0,1.0,5.0,2.0,0.0,0.0,34.0,23.0,17.0,14.0,3.0,23.0,42.0,54.8,8.0,11.0,21.0,2.0,987.0,47.0,226.0,558.0,220.0,20.0,987.0,20.0,80.0,10.0,812.0,3729.0,1523.0,25.0,1.0,12.0,3.0,761.0,6.0,11.0,1.0,0.0,0.0,0.0,83.0,4.0,8.0,33.3
Ibou Sané,18,sn SEN,"MF,FW",Metz,9.0,1.4,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.0,0.7,6.0,7.0,8.0,0.7,0.0,0.49,0.03,0.49,50.0,1.41,0.7,0.5,1.0,16.9,0.0,0.35,0.3,0.3,37.0,46.0,80.4,567.0,191.0,22.0,81.8,17.0,94.1,4.0,25.0,0.1,0.0,1.0,5.0,2.0,1.0,40.0,6.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,1.41,1.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,2.0,1.0,3.0,2.0,2.0,100.0,3.0,1.0,2.0,0.0,77.0,2.0,13.0,28.0,38.0,3.0,77.0,7.0,42.9,57.1,48.0,330.0,167.0,2.0,3.0,8.0,4.0,38.0,5.0,2.0,1.0,0.0,0.0,0.0,10.0,1.0,2.0,33.3
Morgan Sanson,28,fr FRA,MF,Nice,29.0,21.8,2.0,3.0,0.0,4.0,0.0,3.3,3.3,4.0,7.3,57.0,75.0,98.0,0.09,0.14,0.15,0.18,0.15,22.0,1.88,0.41,0.05,0.22,20.6,1.0,0.08,-1.3,-1.3,630.0,836.0,75.4,10830.0,2818.0,331.0,87.3,300.0,80.0,147.0,48.3,3.8,-1.0,43.0,50.0,20.0,5.0,735.0,94.0,27.0,4.0,4.0,114.0,3.0,64.0,20.0,35.0,7.0,24.0,3.39,44.0,21.0,2.0,5.0,1.0,1.0,26.0,19.0,12.0,7.0,7.0,12.0,31.0,38.7,34.0,20.0,16.0,0.0,1093.0,33.0,170.0,505.0,436.0,46.0,1093.0,50.0,50.0,44.0,799.0,5075.0,2036.0,51.0,12.0,61.0,41.0,726.0,30.0,34.0,2.0,0.0,1.0,0.0,125.0,8.0,18.0,30.8
Baptiste Santamaria,28,fr FRA,MF,Rennes,30.0,21.4,0.0,1.0,0.0,3.0,0.0,1.9,1.9,0.6,2.5,13.0,134.0,36.0,0.0,0.05,0.09,0.03,0.09,32.1,1.31,0.42,0.0,0.0,23.6,0.0,0.07,-1.9,-1.9,1055.0,1207.0,87.4,19511.0,5191.0,452.0,90.5,519.0,90.2,171.0,80.7,1.6,0.4,13.0,104.0,15.0,0.0,1175.0,30.0,30.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,2.24,39.0,1.0,1.0,3.0,1.0,3.0,52.0,33.0,21.0,25.0,6.0,29.0,46.0,63.0,15.0,34.0,33.0,1.0,1444.0,67.0,333.0,906.0,212.0,18.0,1444.0,25.0,56.0,36.0,1076.0,5551.0,2275.0,28.0,0.0,27.0,19.0,1005.0,23.0,25.0,1.0,0.0,0.0,0.0,125.0,38.0,36.0,51.4
Téji Savanier,31,fr FRA,MF,Montpellier,32.0,30.7,9.0,6.0,7.0,8.0,1.0,9.1,3.6,6.9,10.5,39.0,224.0,108.0,0.29,0.2,0.29,0.22,0.12,29.3,2.44,0.72,0.03,0.09,26.8,21.0,0.05,-0.1,-1.6,1306.0,1888.0,69.2,27308.0,10471.0,582.0,82.0,618.0,76.5,562.0,52.1,8.5,-0.9,91.0,186.0,44.0,8.0,1549.0,322.0,137.0,10.0,47.0,231.0,13.0,125.0,32.0,83.0,17.0,31.0,5.99,100.0,55.0,6.0,11.0,8.0,4.0,37.0,20.0,16.0,15.0,6.0,14.0,63.0,22.2,36.0,33.0,28.0,1.0,2283.0,58.0,434.0,1212.0,682.0,52.0,2276.0,108.0,50.9,38.9,1525.0,8329.0,3398.0,59.0,8.0,59.0,38.0,1409.0,41.0,80.0,3.0,0.0,0.0,0.0,196.0,21.0,32.0,39.6
Niklas Schmidt,25,de GER,MF,Toulouse,22.0,14.1,1.0,1.0,0.0,4.0,0.0,1.2,1.2,2.4,3.6,20.0,106.0,43.0,0.07,0.07,0.09,0.17,0.09,65.0,1.42,0.92,0.05,0.08,27.6,2.0,0.06,-0.2,-0.2,679.0,840.0,80.8,13440.0,4232.0,306.0,85.9,337.0,87.8,159.0,67.3,2.6,-1.4,28.0,80.0,16.0,7.0,777.0,56.0,25.0,3.0,11.0,50.0,7.0,18.0,6.0,9.0,7.0,14.0,3.4,34.0,10.0,2.0,1.0,1.0,0.0,36.0,21.0,13.0,19.0,4.0,16.0,33.0,48.5,14.0,4.0,13.0,0.0,959.0,35.0,172.0,565.0,234.0,14.0,959.0,20.0,55.0,45.0,742.0,3774.0,1630.0,26.0,1.0,18.0,9.0,688.0,15.0,10.0,0.0,0.0,0.0,0.0,92.0,7.0,6.0,53.8
Sofiane Sidi Ali,28,fr FRA,MF,Marseille,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.12,0.0,0.12,0.0,5.0,0.0,0.0,0.0,16.5,0.0,0.02,0.0,0.0,6.0,7.0,85.7,121.0,38.0,2.0,100.0,3.0,66.7,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,0.0,17.0,0.0,2.0,8.0,7.0,2.0,17.0,3.0,0.0,100.0,11.0,61.0,17.0,0.0,0.0,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Vincent Sierro,27,ch SUI,MF,Toulouse,30.0,25.1,6.0,2.0,5.0,8.0,0.0,5.9,1.9,2.3,4.2,17.0,135.0,73.0,0.24,0.08,0.23,0.09,0.08,19.4,1.23,0.24,0.06,0.33,25.2,7.0,0.06,0.1,0.1,1020.0,1316.0,77.5,19618.0,6153.0,431.0,84.9,583.0,85.8,239.0,54.0,2.8,-0.3,32.0,134.0,24.0,5.0,1146.0,166.0,59.0,4.0,13.0,111.0,6.0,81.0,30.0,44.0,4.0,28.0,3.03,37.0,23.0,3.0,7.0,4.0,2.0,41.0,24.0,15.0,20.0,6.0,27.0,77.0,35.1,37.0,27.0,33.0,0.0,1578.0,59.0,314.0,891.0,396.0,23.0,1573.0,30.0,56.7,36.7,1103.0,5457.0,2250.0,26.0,4.0,32.0,24.0,1034.0,52.0,47.0,3.0,2.0,0.0,0.0,137.0,30.0,32.0,48.4
Ayanda Sishuba,18,be BEL,"MF,FW",Lens,7.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,7.0,1.0,10.0,0.0,0.0,1.27,0.04,1.27,16.7,17.42,2.9,0.0,0.0,18.1,0.0,0.08,-0.9,-0.9,12.0,14.0,85.7,192.0,39.0,8.0,75.0,6.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.61,1.0,0.0,4.0,3.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,47.0,0.0,5.0,9.0,33.0,11.0,47.0,13.0,61.5,30.8,37.0,358.0,182.0,3.0,6.0,8.0,2.0,36.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Ibrahima Sissoko,25,ml MLI,MF,Strasbourg,27.0,18.2,0.0,1.0,0.0,7.0,0.0,1.0,1.0,1.7,2.6,15.0,88.0,18.0,0.0,0.05,0.05,0.09,0.05,21.4,0.77,0.16,0.0,0.0,17.2,0.0,0.07,-1.0,-1.0,614.0,752.0,81.6,11019.0,3046.0,286.0,84.6,355.0,83.9,87.0,67.8,1.9,-0.7,12.0,67.0,7.0,1.0,737.0,13.0,12.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,1.92,26.0,0.0,3.0,2.0,2.0,2.0,47.0,33.0,13.0,25.0,9.0,23.0,30.0,76.7,21.0,19.0,30.0,0.0,952.0,58.0,234.0,550.0,185.0,29.0,952.0,21.0,52.4,33.3,625.0,3371.0,1422.0,30.0,1.0,27.0,23.0,563.0,44.0,14.0,0.0,0.0,0.0,0.0,108.0,29.0,20.0,59.2
Moussa Sissoko,33,fr FRA,MF,Nantes,26.0,20.2,0.0,0.0,0.0,7.0,0.0,1.3,1.3,1.1,2.3,30.0,74.0,59.0,0.0,0.0,0.06,0.05,0.06,30.0,0.49,0.15,0.0,0.0,16.0,0.0,0.13,-1.3,-1.3,547.0,681.0,80.3,8769.0,2582.0,312.0,82.7,274.0,85.0,49.0,67.3,0.8,-1.1,14.0,41.0,9.0,3.0,655.0,24.0,11.0,3.0,3.0,18.0,11.0,1.0,0.0,0.0,2.0,19.0,1.78,32.0,0.0,1.0,2.0,0.0,1.0,27.0,16.0,13.0,8.0,6.0,12.0,25.0,48.0,8.0,12.0,31.0,0.0,823.0,47.0,175.0,452.0,211.0,19.0,823.0,22.0,45.5,50.0,580.0,3296.0,1644.0,25.0,1.0,23.0,8.0,512.0,40.0,3.0,2.0,0.0,0.0,0.0,114.0,14.0,23.0,37.8
Naatan Skyttä,21,fi FIN,"MF,FW",Toulouse,8.0,1.3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,1.1,1.0,12.0,12.0,0.0,0.0,0.4,0.44,0.36,40.0,3.75,1.5,0.0,0.0,12.9,0.0,0.1,-0.5,-0.5,56.0,61.0,91.8,923.0,263.0,26.0,96.2,27.0,92.6,4.0,100.0,0.2,-0.6,5.0,5.0,3.0,1.0,59.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,7.5,7.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,77.0,0.0,4.0,39.0,34.0,5.0,77.0,1.0,100.0,0.0,60.0,280.0,104.0,0.0,1.0,4.0,1.0,60.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0
Emran Soglo,18,eng ENG,"MF,DF",Marseille,3.0,1.2,1.0,1.0,0.0,1.0,0.0,0.1,0.1,0.2,0.2,1.0,3.0,8.0,0.83,0.83,0.07,0.13,0.07,100.0,0.83,0.83,1.0,1.0,12.1,0.0,0.08,0.9,0.9,31.0,39.0,79.5,442.0,90.0,24.0,87.5,11.0,81.8,2.0,50.0,0.0,0.8,2.0,2.0,1.0,1.0,38.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.62,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,33.3,6.0,1.0,3.0,0.0,61.0,3.0,14.0,30.0,18.0,4.0,61.0,2.0,50.0,50.0,39.0,200.0,57.0,2.0,1.0,3.0,1.0,31.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0
Carlos Soler,26,es ESP,"MF,DF",Paris S-G,24.0,12.1,2.0,2.0,0.0,1.0,0.0,1.5,1.5,2.4,3.9,15.0,74.0,59.0,0.17,0.17,0.12,0.2,0.12,35.7,1.16,0.41,0.14,0.4,15.0,0.0,0.11,0.5,0.5,670.0,782.0,85.7,10803.0,2917.0,356.0,90.4,299.0,88.6,72.0,69.4,1.9,-0.4,20.0,58.0,17.0,2.0,736.0,44.0,17.0,4.0,2.0,23.0,19.0,6.0,1.0,1.0,2.0,18.0,3.06,30.0,2.0,1.0,2.0,2.0,0.0,15.0,10.0,9.0,2.0,4.0,6.0,21.0,28.6,10.0,5.0,11.0,1.0,872.0,27.0,183.0,423.0,273.0,36.0,872.0,10.0,50.0,40.0,707.0,3403.0,1302.0,23.0,2.0,14.0,8.0,673.0,11.0,10.0,1.0,0.0,0.0,0.0,55.0,6.0,6.0,50.0
Florian Sotoca,32,fr FRA,"MF,FW",Lens,32.0,28.9,7.0,6.0,4.0,4.0,1.0,9.1,5.9,6.5,12.4,56.0,156.0,253.0,0.24,0.21,0.32,0.22,0.21,27.7,2.25,0.62,0.05,0.17,15.5,0.0,0.09,-2.1,-2.9,1071.0,1445.0,74.1,16456.0,4982.0,665.0,81.8,491.0,77.4,138.0,53.6,6.3,-0.5,52.0,102.0,57.0,20.0,1361.0,74.0,11.0,12.0,8.0,95.0,55.0,2.0,0.0,0.0,10.0,47.0,3.78,90.0,3.0,6.0,4.0,6.0,0.0,33.0,22.0,9.0,21.0,3.0,17.0,38.0,44.7,41.0,20.0,34.0,0.0,1749.0,43.0,171.0,837.0,757.0,132.0,1745.0,39.0,51.3,38.5,1321.0,6652.0,2515.0,70.0,10.0,49.0,33.0,1349.0,28.0,40.0,13.0,0.0,0.0,0.0,98.0,92.0,42.0,68.7
Benjamin Stambouli,32,fr FRA,MF,Reims,7.0,3.2,0.0,1.0,0.0,4.0,0.0,0.1,0.1,0.1,0.2,2.0,8.0,2.0,0.0,0.31,0.02,0.03,0.02,0.0,0.63,0.0,0.0,0.0,25.0,0.0,0.04,-0.1,-0.1,95.0,130.0,73.1,1740.0,636.0,47.0,68.1,58.0,87.9,18.0,44.4,0.3,0.9,3.0,10.0,3.0,2.0,129.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.94,3.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,3.0,5.0,1.0,6.0,11.0,54.5,3.0,2.0,8.0,0.0,158.0,11.0,46.0,89.0,25.0,2.0,158.0,1.0,100.0,0.0,101.0,423.0,229.0,1.0,0.0,2.0,0.0,93.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,4.0,66.7
