player,age,nationality,position,team,games,minutes_90s,goals,assists,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,xg_per90,xg_assist_per90,npxg_per90,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,G-xg,npG-npxg,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_short,passes_pct_short,passes_medium,passes_pct_medium,passes_long,passes_pct_long,pass_xa,A-xa,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,passes_offsides,passes_blocked,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,blocks,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won_pct,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Luca D'Andrea,18,it ITA,"MF,FW",Catanzaro,23.0,8.1,0.0,0.0,0.0,3.0,0.0,0.9,0.9,0.5,1.4,39.0,20.0,108.0,0.0,0.0,0.12,0.06,0.12,26.3,2.33,0.61,0.0,0.0,20.9,0.0,0.05,-0.9,-0.9,217.0,289.0,75.1,3360.0,525.0,139.0,84.2,103.0,75.7,26.0,53.8,1.4,-0.5,7.0,8.0,9.0,2.0,285.0,2.0,1.0,7.0,0.0,20.0,1.0,0.0,0.0,0.0,2.0,8.0,4.06,18.0,0.0,11.0,1.0,3.0,0.0,9.0,8.0,4.0,4.0,1.0,6.0,13.0,46.2,4.0,3.0,4.0,0.0,417.0,1.0,39.0,171.0,215.0,38.0,417.0,54.0,50.0,38.9,311.0,2070.0,1148.0,23.0,20.0,29.0,12.0,343.0,12.0,40.0,0.0,1.0,0.0,0.0,36.0,1.0,8.0,11.1
Simone D'Uffizi,18,it ITA,"MF,FW",Ascoli,23.0,7.3,0.0,0.0,0.0,3.0,0.0,1.4,1.4,0.2,1.6,29.0,17.0,61.0,0.0,0.0,0.19,0.03,0.19,31.3,2.19,0.68,0.0,0.0,19.3,0.0,0.09,-1.4,-1.4,137.0,215.0,63.7,1960.0,501.0,105.0,72.4,62.0,67.7,18.0,38.9,0.2,-0.2,6.0,7.0,7.0,1.0,205.0,10.0,1.0,0.0,1.0,32.0,4.0,5.0,1.0,1.0,0.0,15.0,2.73,13.0,2.0,1.0,1.0,3.0,0.0,8.0,5.0,3.0,3.0,2.0,3.0,6.0,50.0,11.0,4.0,4.0,0.0,338.0,3.0,34.0,111.0,202.0,25.0,338.0,44.0,34.1,63.6,214.0,1865.0,795.0,16.0,10.0,30.0,14.0,224.0,17.0,28.0,2.0,1.0,0.0,0.0,46.0,4.0,18.0,18.2
Lucas Da Cunha,22,fr FRA,"MF,FW",Como,35.0,28.9,7.0,6.0,0.0,7.0,0.0,3.4,3.4,3.9,7.3,75.0,144.0,181.0,0.24,0.21,0.12,0.14,0.12,41.7,1.66,0.69,0.15,0.35,21.4,3.0,0.07,3.6,3.6,957.0,1260.0,76.0,15510.0,4239.0,584.0,87.2,426.0,79.1,153.0,51.0,4.0,2.1,51.0,92.0,31.0,8.0,1171.0,82.0,24.0,4.0,14.0,102.0,12.0,46.0,18.0,16.0,7.0,35.0,3.94,95.0,8.0,3.0,4.0,3.0,1.0,44.0,30.0,17.0,14.0,13.0,22.0,56.0,39.3,38.0,10.0,21.0,1.0,1520.0,31.0,218.0,723.0,601.0,61.0,1520.0,47.0,53.2,44.7,947.0,5331.0,2749.0,57.0,14.0,43.0,31.0,1077.0,21.0,25.0,0.0,0.0,0.0,0.0,161.0,13.0,25.0,34.2
Jacopo Da Riva,22,it ITA,MF,Reggiana,3.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.06,0.0,0.06,100.0,1.22,1.22,0.0,0.0,15.4,0.0,0.05,0.0,0.0,23.0,30.0,76.7,400.0,91.0,16.0,68.8,9.0,77.8,4.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,2.0,4.0,50.0,4.0,3.0,2.0,0.0,47.0,3.0,14.0,24.0,9.0,2.0,47.0,1.0,0.0,100.0,24.0,137.0,75.0,1.0,0.0,3.0,0.0,23.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,50.0
Filippo Damian,27,it ITA,MF,Ternana,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.0,4.0,0.0,0.0,0.0,11.7,0.0,0.09,-0.2,-0.2,5.0,9.0,55.6,107.0,21.0,4.0,75.0,3.0,33.3,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,5.0,8.0,3.0,2.0,16.0,0.0,0.0,0.0,8.0,37.0,4.0,0.0,0.0,2.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0
Andrea Danzi,24,it ITA,MF,Cittadella,12.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,3.0,24.0,5.0,0.0,0.0,0.01,0.08,0.01,0.0,0.37,0.0,0.0,0.0,26.5,0.0,0.02,0.0,0.0,175.0,253.0,69.2,3145.0,1203.0,76.0,76.3,97.0,78.4,57.0,43.9,0.8,-0.4,7.0,28.0,3.0,1.0,195.0,58.0,35.0,0.0,1.0,34.0,0.0,15.0,6.0,8.0,0.0,6.0,2.81,7.0,8.0,0.0,0.0,0.0,0.0,12.0,7.0,7.0,4.0,1.0,5.0,14.0,35.7,4.0,7.0,10.0,0.0,300.0,12.0,66.0,187.0,54.0,0.0,300.0,1.0,0.0,100.0,124.0,510.0,237.0,2.0,0.0,14.0,1.0,129.0,9.0,5.0,0.0,0.0,0.0,0.0,35.0,4.0,12.0,25.0
Ebrima Darboe,22,gm GAM,MF,Sampdoria,14.0,10.4,2.0,1.0,0.0,3.0,0.0,0.5,0.5,0.9,1.4,17.0,51.0,15.0,0.19,0.1,0.05,0.09,0.05,16.7,1.15,0.19,0.17,1.0,26.7,0.0,0.04,1.5,1.5,365.0,454.0,80.4,6504.0,1830.0,194.0,84.0,174.0,83.3,64.0,73.4,1.8,0.1,7.0,41.0,13.0,0.0,437.0,15.0,15.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,2.68,19.0,0.0,2.0,0.0,6.0,1.0,29.0,16.0,14.0,11.0,4.0,10.0,25.0,40.0,13.0,9.0,5.0,1.0,581.0,15.0,120.0,366.0,109.0,5.0,581.0,25.0,60.0,20.0,318.0,1722.0,838.0,13.0,2.0,19.0,7.0,364.0,21.0,27.0,0.0,0.0,0.0,0.0,77.0,10.0,11.0,47.6
Kees De Boer,23,nl NED,MF,Ternana,23.0,13.2,0.0,2.0,0.0,6.0,1.0,0.6,0.6,1.4,1.9,8.0,54.0,25.0,0.0,0.15,0.05,0.1,0.05,0.0,0.83,0.0,0.0,0.0,20.9,0.0,0.05,-0.6,-0.6,345.0,435.0,79.3,5469.0,1868.0,202.0,90.1,164.0,77.4,43.0,53.5,0.8,0.6,13.0,49.0,4.0,1.0,419.0,14.0,7.0,1.0,2.0,12.0,6.0,1.0,0.0,1.0,2.0,6.0,2.2,26.0,0.0,1.0,2.0,0.0,0.0,12.0,7.0,6.0,6.0,0.0,8.0,16.0,50.0,9.0,17.0,18.0,1.0,533.0,27.0,116.0,306.0,115.0,15.0,533.0,6.0,66.7,33.3,238.0,999.0,450.0,9.0,0.0,14.0,3.0,306.0,14.0,6.0,0.0,0.0,0.0,0.0,47.0,14.0,21.0,40.0
Duccio Degl'Innocenti,20,it ITA,MF,Calcio Lecco 1912,29.0,17.6,0.0,1.0,0.0,8.0,0.0,0.9,0.9,0.6,1.6,13.0,65.0,11.0,0.0,0.06,0.05,0.04,0.05,20.8,1.37,0.28,0.0,0.0,27.3,0.0,0.04,-0.9,-0.9,597.0,759.0,78.7,11416.0,2731.0,261.0,86.6,323.0,83.0,133.0,66.2,0.6,0.4,10.0,60.0,7.0,1.0,724.0,33.0,22.0,2.0,8.0,13.0,3.0,6.0,1.0,2.0,2.0,13.0,2.39,24.0,4.0,4.0,3.0,7.0,0.0,45.0,25.0,24.0,16.0,5.0,26.0,39.0,66.7,22.0,24.0,33.0,3.0,977.0,39.0,281.0,563.0,151.0,11.0,977.0,44.0,54.5,34.1,440.0,2529.0,1014.0,10.0,3.0,20.0,16.0,572.0,29.0,39.0,0.0,0.0,0.0,0.0,103.0,22.0,12.0,64.7
Marco Delle Monache,18,it ITA,"MF,FW",Sampdoria,6.0,1.6,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,4.0,4.0,13.0,0.0,0.0,0.22,0.06,0.22,0.0,1.28,0.0,0.0,0.0,12.7,0.0,0.17,-0.3,-0.3,38.0,51.0,74.5,540.0,130.0,25.0,88.0,17.0,64.7,6.0,33.3,0.0,-0.1,1.0,3.0,1.0,0.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11,4.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,64.0,0.0,8.0,36.0,23.0,4.0,64.0,8.0,62.5,37.5,39.0,341.0,140.0,3.0,2.0,1.0,2.0,49.0,9.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,25.0
Francesco Di Mariano,27,it ITA,"FW,DF",Palermo,27.0,17.6,0.0,5.0,1.0,5.0,0.0,1.4,0.6,3.6,4.2,44.0,33.0,112.0,0.0,0.28,0.08,0.21,0.03,8.3,0.68,0.06,0.0,0.0,24.1,1.0,0.05,-1.4,-0.6,385.0,525.0,73.3,6693.0,1717.0,223.0,85.2,186.0,74.2,90.0,52.2,5.1,1.4,31.0,17.0,26.0,11.0,479.0,43.0,10.0,3.0,0.0,96.0,6.0,25.0,4.0,12.0,3.0,13.0,3.53,42.0,11.0,0.0,1.0,8.0,0.0,17.0,13.0,8.0,7.0,2.0,7.0,26.0,26.9,14.0,11.0,19.0,0.0,672.0,19.0,104.0,245.0,329.0,29.0,671.0,32.0,25.0,50.0,446.0,2975.0,1215.0,35.0,9.0,26.0,15.0,471.0,25.0,54.0,1.0,1.0,0.0,0.0,54.0,6.0,18.0,25.0
Davide Di Molfetta,27,it ITA,"MF,FW",FeralpiSalò,27.0,17.6,1.0,4.0,0.0,2.0,0.0,1.9,1.9,2.7,4.6,46.0,80.0,72.0,0.06,0.23,0.11,0.15,0.11,29.0,1.76,0.51,0.03,0.11,21.6,0.0,0.06,-0.9,-0.9,517.0,676.0,76.5,8507.0,1921.0,302.0,89.4,227.0,79.7,102.0,50.0,2.7,1.3,40.0,44.0,21.0,9.0,589.0,80.0,36.0,3.0,4.0,80.0,2.0,39.0,6.0,27.0,7.0,15.0,4.42,56.0,16.0,1.0,2.0,3.0,0.0,12.0,7.0,4.0,6.0,2.0,7.0,24.0,29.2,19.0,11.0,20.0,0.0,862.0,23.0,127.0,371.0,374.0,27.0,862.0,43.0,46.5,39.5,469.0,3162.0,1685.0,36.0,11.0,26.0,27.0,550.0,10.0,55.0,0.0,0.0,1.0,0.0,114.0,7.0,13.0,35.0
Francesco Di Tacchio,33,it ITA,MF,Ascoli,33.0,29.8,0.0,1.0,0.0,13.0,0.0,1.6,1.6,0.8,2.3,12.0,137.0,18.0,0.0,0.03,0.05,0.03,0.05,26.3,1.27,0.34,0.0,0.0,20.8,1.0,0.04,-1.6,-1.6,826.0,1168.0,70.7,14710.0,5089.0,474.0,76.2,482.0,74.7,154.0,55.8,1.6,0.2,12.0,119.0,18.0,4.0,1091.0,72.0,42.0,2.0,9.0,10.0,2.0,2.0,0.0,0.0,5.0,17.0,1.31,25.0,2.0,0.0,7.0,2.0,3.0,55.0,37.0,25.0,26.0,4.0,24.0,56.0,42.9,44.0,32.0,59.0,0.0,1500.0,84.0,326.0,975.0,211.0,38.0,1500.0,22.0,36.4,45.5,561.0,2380.0,1036.0,9.0,2.0,36.0,9.0,679.0,69.0,52.0,1.0,0.0,2.0,0.0,191.0,89.0,42.0,67.9
Filippo Distefano,19,it ITA,"FW,DF",Ternana,31.0,14.6,7.0,2.0,0.0,3.0,0.0,5.5,5.5,2.3,7.8,47.0,29.0,85.0,0.48,0.14,0.38,0.16,0.38,32.6,2.95,0.96,0.16,0.5,14.3,0.0,0.13,1.5,1.5,189.0,278.0,68.0,2730.0,675.0,137.0,79.6,86.0,70.9,27.0,40.7,1.6,-0.3,23.0,13.0,16.0,6.0,253.0,23.0,1.0,1.0,1.0,37.0,16.0,1.0,0.0,0.0,2.0,5.0,3.58,35.0,0.0,6.0,9.0,2.0,0.0,12.0,9.0,3.0,6.0,3.0,3.0,7.0,42.9,9.0,6.0,5.0,0.0,428.0,3.0,39.0,141.0,256.0,71.0,428.0,45.0,40.0,46.7,248.0,1948.0,1027.0,20.0,22.0,28.0,15.0,276.0,10.0,17.0,17.0,0.0,0.0,0.0,34.0,18.0,47.0,27.7
Akim Djibril,17,it ITA,MF,Cittadella,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,80.0,49.0,16.0,4.0,75.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0
Edoardo Duca,26,it ITA,MF,Modena,19.0,12.5,2.0,0.0,0.0,6.0,0.0,1.8,1.8,1.0,2.9,46.0,48.0,74.0,0.16,0.0,0.14,0.08,0.14,36.0,1.99,0.72,0.08,0.22,21.1,0.0,0.07,0.2,0.2,402.0,488.0,82.4,6122.0,1428.0,234.0,89.3,179.0,86.0,37.0,54.1,1.2,-1.0,9.0,36.0,8.0,1.0,463.0,24.0,7.0,2.0,1.0,18.0,9.0,5.0,1.0,0.0,1.0,13.0,2.79,24.0,3.0,1.0,2.0,4.0,1.0,35.0,23.0,12.0,21.0,2.0,15.0,22.0,68.2,22.0,8.0,14.0,0.0,693.0,17.0,116.0,327.0,267.0,31.0,693.0,47.0,31.9,48.9,408.0,2705.0,1306.0,42.0,11.0,25.0,16.0,480.0,39.0,52.0,1.0,0.0,0.0,0.0,70.0,6.0,13.0,31.6
Malcolm Edjouma,26,fr FRA,MF,Bari,22.0,11.5,2.0,0.0,0.0,2.0,0.0,1.1,1.1,0.4,1.5,10.0,37.0,32.0,0.17,0.0,0.09,0.04,0.09,22.2,1.57,0.35,0.11,0.5,18.8,0.0,0.06,0.9,0.9,248.0,362.0,68.5,3747.0,1130.0,189.0,72.5,107.0,78.5,31.0,48.4,0.8,-0.4,10.0,29.0,7.0,2.0,360.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,17.0,2.0,18.0,0.0,1.0,0.0,3.0,1.0,41.0,25.0,20.0,17.0,4.0,21.0,36.0,58.3,10.0,25.0,15.0,0.0,565.0,34.0,138.0,282.0,150.0,33.0,565.0,38.0,47.4,50.0,225.0,1011.0,475.0,7.0,2.0,45.0,16.0,298.0,29.0,12.0,1.0,1.0,0.0,0.0,72.0,32.0,39.0,45.1
Albin Ekdal,34,se SWE,MF,Spezia,9.0,3.7,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.2,0.4,5.0,24.0,7.0,0.0,0.0,0.06,0.04,0.06,0.0,1.08,0.0,0.0,0.0,23.4,0.0,0.05,-0.2,-0.2,184.0,216.0,85.2,2644.0,1015.0,121.0,90.9,72.0,88.9,13.0,46.2,0.2,-0.2,5.0,16.0,1.0,0.0,207.0,9.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.71,9.0,0.0,0.0,0.0,1.0,0.0,9.0,3.0,4.0,4.0,1.0,5.0,8.0,62.5,8.0,11.0,5.0,0.0,270.0,11.0,52.0,174.0,45.0,2.0,270.0,2.0,50.0,50.0,122.0,648.0,332.0,5.0,0.0,8.0,1.0,154.0,9.0,5.0,0.0,0.0,0.0,0.0,25.0,10.0,4.0,71.4
Mikael Ellertsson,21,is ISL,"MF,DF",Venezia,35.0,18.7,2.0,3.0,0.0,5.0,0.0,1.8,1.8,2.3,4.1,34.0,47.0,79.0,0.11,0.16,0.1,0.12,0.1,26.9,1.39,0.37,0.08,0.29,19.1,0.0,0.07,0.2,0.2,393.0,513.0,76.6,6216.0,1448.0,256.0,82.0,175.0,83.4,44.0,59.1,1.5,0.7,15.0,38.0,10.0,2.0,490.0,22.0,6.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,1.0,15.0,2.3,31.0,1.0,1.0,4.0,5.0,1.0,28.0,20.0,11.0,12.0,5.0,13.0,33.0,39.4,31.0,14.0,24.0,1.0,740.0,24.0,149.0,337.0,267.0,32.0,740.0,30.0,46.7,46.7,371.0,2369.0,1223.0,32.0,6.0,44.0,17.0,454.0,22.0,30.0,0.0,1.0,0.0,0.0,71.0,10.0,18.0,35.7
Salvatore Esposito,22,it ITA,MF,Spezia,37.0,34.7,1.0,5.0,1.0,8.0,0.0,2.4,1.6,6.1,7.7,40.0,280.0,54.0,0.03,0.14,0.07,0.18,0.05,29.3,1.18,0.35,0.0,0.0,24.5,15.0,0.04,-1.4,-1.6,2006.0,2441.0,82.2,36004.0,12387.0,953.0,91.5,976.0,87.1,404.0,56.9,7.6,-1.1,70.0,221.0,61.0,9.0,2125.0,312.0,193.0,2.0,23.0,181.0,4.0,112.0,39.0,54.0,4.0,28.0,4.59,96.0,43.0,0.0,8.0,9.0,3.0,68.0,46.0,22.0,39.0,7.0,30.0,59.0,50.8,62.0,53.0,77.0,1.0,2829.0,108.0,560.0,1630.0,667.0,28.0,2828.0,38.0,57.9,31.6,1460.0,6464.0,3317.0,32.0,4.0,41.0,29.0,1738.0,42.0,125.0,1.0,0.0,0.0,0.0,279.0,29.0,38.0,43.3
Sebastiano Esposito,21,it ITA,"MF,FW",Sampdoria,22.0,17.4,6.0,4.0,0.0,5.0,0.0,4.4,4.4,2.0,6.5,17.0,68.0,122.0,0.34,0.23,0.25,0.12,0.25,36.2,3.32,1.2,0.1,0.29,22.0,15.0,0.08,1.6,1.6,336.0,497.0,67.6,5187.0,1593.0,228.0,79.8,140.0,68.6,68.0,50.0,2.7,2.0,34.0,35.0,26.0,5.0,454.0,43.0,19.0,4.0,7.0,46.0,7.0,13.0,4.0,8.0,0.0,21.0,4.58,47.0,7.0,7.0,7.0,12.0,0.0,38.0,23.0,8.0,18.0,12.0,13.0,34.0,38.2,33.0,8.0,15.0,0.0,764.0,16.0,60.0,311.0,400.0,60.0,764.0,52.0,40.4,51.9,383.0,1534.0,610.0,18.0,14.0,49.0,31.0,519.0,43.0,53.0,15.0,3.0,0.0,0.0,59.0,8.0,29.0,21.6
Nahuel Estévez,27,ar ARG,MF,Parma,32.0,25.6,3.0,1.0,0.0,6.0,0.0,1.1,1.0,2.0,3.0,8.0,130.0,21.0,0.12,0.04,0.04,0.08,0.04,21.9,1.25,0.27,0.09,0.43,24.9,0.0,0.03,1.9,2.0,1141.0,1412.0,80.8,20443.0,6007.0,513.0,86.7,667.0,87.0,165.0,54.5,2.3,-1.0,27.0,116.0,18.0,5.0,1315.0,92.0,56.0,0.0,15.0,56.0,1.0,35.0,10.0,9.0,5.0,22.0,1.95,31.0,14.0,0.0,1.0,2.0,2.0,42.0,23.0,19.0,20.0,3.0,22.0,44.0,50.0,20.0,48.0,58.0,1.0,1669.0,80.0,313.0,1019.0,347.0,14.0,1669.0,7.0,28.6,42.9,722.0,2433.0,832.0,19.0,1.0,24.0,6.0,965.0,37.0,24.0,0.0,0.0,0.0,0.0,146.0,46.0,25.0,64.8
Filippo Faggi,20,it ITA,MF,Bari,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,34.0,0.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Giacomo Faticanti,19,it ITA,MF,Ternana,9.0,4.7,0.0,1.0,0.0,1.0,0.0,0.1,0.1,1.2,1.3,2.0,24.0,3.0,0.0,0.21,0.02,0.26,0.02,0.0,0.64,0.0,0.0,0.0,30.2,0.0,0.03,-0.1,-0.1,167.0,198.0,84.3,3028.0,980.0,78.0,87.2,92.0,89.1,20.0,75.0,0.2,-0.2,6.0,18.0,2.0,0.0,189.0,9.0,7.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,1.5,4.0,3.0,0.0,0.0,0.0,0.0,9.0,6.0,5.0,3.0,1.0,5.0,10.0,50.0,4.0,9.0,15.0,0.0,244.0,21.0,66.0,150.0,31.0,1.0,244.0,0.0,0.0,0.0,129.0,707.0,305.0,1.0,0.0,3.0,1.0,142.0,5.0,3.0,0.0,0.0,0.0,0.0,26.0,3.0,7.0,30.0
Matteo Ferro,19,it ITA,"MF,FW",Brescia,10.0,1.5,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.3,6.0,6.0,17.0,0.0,0.0,0.11,0.13,0.11,0.0,0.68,0.0,0.0,0.0,15.1,0.0,0.16,-0.2,-0.2,41.0,50.0,82.0,561.0,175.0,29.0,86.2,11.0,100.0,3.0,66.7,0.1,-0.2,4.0,3.0,2.0,0.0,49.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,6.18,8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,4.0,25.0,3.0,0.0,1.0,0.0,78.0,0.0,8.0,33.0,39.0,2.0,78.0,8.0,37.5,62.5,50.0,310.0,156.0,3.0,2.0,11.0,0.0,50.0,5.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,6.0,25.0
Luca Fiordilino,27,it ITA,MF,FeralpiSalò,34.0,29.3,0.0,0.0,0.0,8.0,1.0,0.3,0.3,0.5,0.9,27.0,143.0,13.0,0.0,0.0,0.01,0.02,0.01,15.4,0.44,0.07,0.0,0.0,29.0,0.0,0.03,-0.3,-0.3,1132.0,1415.0,80.0,21117.0,5797.0,518.0,85.3,621.0,85.0,206.0,68.0,1.0,-0.5,17.0,124.0,19.0,1.0,1352.0,60.0,60.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,3.0,30.0,1.43,37.0,2.0,0.0,0.0,3.0,0.0,63.0,40.0,35.0,27.0,1.0,30.0,56.0,53.6,40.0,32.0,41.0,1.0,1686.0,86.0,419.0,1059.0,220.0,11.0,1686.0,15.0,40.0,46.7,845.0,3923.0,1635.0,14.0,2.0,23.0,17.0,985.0,35.0,43.0,0.0,0.0,1.0,0.0,183.0,28.0,41.0,40.6
Riccardo Fogliata,19,it ITA,MF,Brescia,13.0,5.9,0.0,1.0,0.0,1.0,0.0,0.3,0.3,0.5,0.8,2.0,14.0,13.0,0.0,0.17,0.05,0.09,0.05,0.0,1.02,0.0,0.0,0.0,19.7,0.0,0.05,-0.3,-0.3,114.0,171.0,66.7,1983.0,542.0,75.0,72.0,54.0,72.2,22.0,68.2,0.4,0.5,4.0,12.0,1.0,0.0,164.0,6.0,1.0,0.0,3.0,8.0,1.0,0.0,0.0,0.0,1.0,9.0,1.69,8.0,0.0,1.0,1.0,0.0,0.0,17.0,11.0,5.0,9.0,3.0,7.0,12.0,58.3,10.0,5.0,4.0,0.0,227.0,9.0,34.0,119.0,75.0,10.0,227.0,3.0,33.3,33.3,107.0,397.0,177.0,3.0,0.0,10.0,4.0,120.0,15.0,6.0,0.0,0.0,0.0,0.0,37.0,11.0,15.0,42.3
Marco Frigerio,22,it ITA,MF,Calcio Lecco 1912,7.0,2.3,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.1,1.0,5.0,8.0,12.0,0.0,0.0,0.39,0.05,0.39,33.3,1.33,0.44,0.0,0.0,8.3,0.0,0.3,-0.9,-0.9,65.0,86.0,75.6,903.0,223.0,50.0,84.0,26.0,76.9,3.0,33.3,0.1,-0.1,3.0,0.0,1.0,0.0,83.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.1,5.0,0.0,0.0,2.0,0.0,0.0,7.0,3.0,2.0,3.0,2.0,2.0,2.0,100.0,1.0,6.0,5.0,0.0,121.0,7.0,24.0,62.0,37.0,7.0,121.0,3.0,33.3,33.3,66.0,299.0,175.0,2.0,0.0,5.0,0.0,70.0,6.0,2.0,0.0,0.0,1.0,0.0,12.0,5.0,4.0,55.6
Tommaso Fumagalli,23,it ITA,"MF,FW",Como,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1,0.1,0.7,0.8,1.0,1.0,6.0,0.0,1.0,0.08,0.7,0.08,0.0,2.0,0.0,0.0,0.0,20.6,0.0,0.04,-0.1,-0.1,19.0,27.0,70.4,301.0,34.0,13.0,69.2,9.0,88.9,2.0,50.0,0.6,0.3,3.0,1.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.03,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,45.0,2.0,6.0,14.0,25.0,5.0,45.0,4.0,0.0,100.0,26.0,88.0,10.0,1.0,1.0,2.0,3.0,30.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,50.0
